First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Scott,STEPHENS,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nlwR8igAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=nlwR8igAAAAJ,White
Sanjit A.,Seshia,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SlZavnIAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=SlZavnIAAAAJ,Asian
Douglas S.,CLARK,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=b-lmJRsAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=b-lmJRsAAAAJ,White
Michael,Manga,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=dShBbNsAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=dShBbNsAAAAJ,Asian
Tai D,Phan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Oil1gYUAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Oil1gYUAAAAJ,Asian
Silvia A.,Bunge,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_1DgEzYAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=_1DgEzYAAAAJ,White
Steven R.,BEISSINGER,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h9eW9PUAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=h9eW9PUAAAAJ,White
Alexandre,Bayen,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=a5nY-pYAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=a5nY-pYAAAAJ,White
Gabriel,Zucman,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=GbOivREAAAAJ&citpid=17,UC Berkeley,https://scholar.google.com/citations?hl=en&user=GbOivREAAAAJ,White
Whendee,SILVER,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=G5aPitMAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=G5aPitMAAAAJ,White
Jennifer,Wolch,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=u4YjaNgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=u4YjaNgAAAAJ,White
Severin,BORENSTEIN,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mRaY7PEAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=mRaY7PEAAAAJ,White
Jeffrey A.,REIMER,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kx1O-t8AAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=kx1O-t8AAAAJ,White
David,Vogel,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gwcLduUAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=gwcLduUAAAAJ,White
James L.,PATTON,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yomrP9wAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=yomrP9wAAAAJ,White
Erwin,Chemerinsky,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZmAPjJkAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ZmAPjJkAAAAJ,White
G Mathias,Kondolf,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=FQlqQGwAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=FQlqQGwAAAAJ,White
Daniel A,Fletcher,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Hh7K_xMAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Hh7K_xMAAAAJ,White
Evan,Williams,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BZDdXOIAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=BZDdXOIAAAAJ,White
Roya,MABOUDIAN,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Qogwc7QAAAAJ&citpid=7,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Qogwc7QAAAAJ,Other
Glenn,Ballard,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_vJSGrkAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=_vJSGrkAAAAJ,White
Teresa,Head-Gordon,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LP_1xT4AAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=LP_1xT4AAAAJ,White
Jack L.,GALLANT,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nSZG-vcAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=nSZG-vcAAAAJ,White
Ali M,NIKNEJAD,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=urhvgT0AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=urhvgT0AAAAJ,Other
Stefano,DellaVigna,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AMBZL7YAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=AMBZL7YAAAAJ,White
Solomon,Hsiang,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1QlLPcEAAAAJ&citpid=11,UC Berkeley,https://scholar.google.com/citations?hl=en&user=1QlLPcEAAAAJ,White
Kevin E.,Healy,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vm1u2DEAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=vm1u2DEAAAAJ,White
Darlene,Francis,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HgeHCxwAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=HgeHCxwAAAAJ,White
Edward A.,Arens,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hQm5o3UAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=hQm5o3UAAAAJ,White
Ali,Ghodsi,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YsXNU78AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YsXNU78AAAAJ,Other
Jonathan D.,BRAY,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Hw-gEJcAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Hw-gEJcAAAAJ,White
Iris,Mauss,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_jL7NEAAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=_jL7NEAAAAAJ,White
Allen Y.,Yang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0OsAngEAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=0OsAngEAAAAJ,Asian
Lia CH,Fernald,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UTIVAyAAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UTIVAyAAAAAJ,White
Pablo T.,SPILLER,Black,Other,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gyXczIMAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=gyXczIMAAAAJ,White
Andrew,Packard,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=keIlGm0AAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=keIlGm0AAAAJ,White
Andres,Rodriguez-Clare,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rxzKuUYAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=rxzKuUYAAAAJ,White
Ralph,Freeman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=R-4fAJcAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=R-4fAJcAAAAJ,White
Hui,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8rRFSEgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=8rRFSEgAAAAJ,Asian
Ana Claudia,Arias,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LbYsy_QAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=LbYsy_QAAAAJ,White
Shaofan,Li,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LIVqPuwAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=LIVqPuwAAAAJ,Asian
Frank J,Sulloway,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AMNiw1oAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=AMNiw1oAAAAJ,White
Shmuel S.,Oren,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DfODaOsAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=DfODaOsAAAAJ,White
Duncan,Callaway,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ugijg1wAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Ugijg1wAAAAJ,White
Dana Paige,Seidel,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0BKLXCUAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=0BKLXCUAAAAJ,White
Alice M.,AGOGINO,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=G-xTgkgAAAAJ&citpid=7,UC Berkeley,https://scholar.google.com/citations?hl=en&user=G-xTgkgAAAAJ,White
Rosemary,GILLESPIE,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9WJQ6ywAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9WJQ6ywAAAAJ,White
Charles R.,Marshall,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UQhjq5QAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UQhjq5QAAAAJ,White
Jennifer,Ahern,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=IpjslRQAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=IpjslRQAAAAJ,White
Anne E.,CUNNINGHAM,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=W9jPFjsAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=W9jPFjsAAAAJ,White
Steve,Selvin,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mBnru0QAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=mBnru0QAAAAJ,White
Kyriakos,KOMVOPOULOS,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4ABtddoAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=4ABtddoAAAAJ,White
Jose,Carmena,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qyF6UhQAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=qyF6UhQAAAAJ,White
Barbara,ABRAMS,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jSBxV7AAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=jSBxV7AAAAAJ,White
Maggi,Kelly,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wVMGB1YAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wVMGB1YAAAAJ,White
Norman,Yao,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jjDlXWMAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=jjDlXWMAAAAJ,Asian
Karsten,Gronert,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7dxU5DcAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=7dxU5DcAAAAJ,White
David P.,Mindell,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DbJaoMgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=DbJaoMgAAAAJ,White
Bruce G.,Baldwin,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9P-8OLAAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9P-8OLAAAAAJ,White
Gail S.,Brager,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jqFPfQ4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=jqFPfQ4AAAAJ,White
Anant,SAHAI,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4gWt4fgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=4gWt4fgAAAAJ,Asian
Patrick,Kline,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nkVcS4MAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=nkVcS4MAAAAJ,White
James F.,O'Brien,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UWZA0v4AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UWZA0v4AAAAJ,White
Ralph,Catalano,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uFjYImIAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=uFjYImIAAAAJ,White
Barbara,Laraia,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=dYKBtoAAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=dYKBtoAAAAAJ,White
Rebecca,HEALD,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=09_QHroAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=09_QHroAAAAJ,White
Vladimir,Stojanovic,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rsGmH38AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=rsGmH38AAAAJ,White
Hilary,Hoynes,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QyEpkJ0AAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=QyEpkJ0AAAAJ,White
Srini,Narayanan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=shFxsQgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=shFxsQgAAAAJ,Asian
Jesse,Rothstein,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1EKq7zMAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=1EKq7zMAAAAJ,White
Venkatesan,Guruswami,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Es6jE1kAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Es6jE1kAAAAJ,Asian
Angjoo,Kanazawa,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ci-_QYIAAAAJ&citpid=8,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Ci-_QYIAAAAJ,Asian
Matthew D.,WELCH,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PBo0rn4AAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=PBo0rn4AAAAJ,White
Costas,Spanos,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=90TaOdoAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=90TaOdoAAAAJ,White
Anca D,Dragan,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UgHB5oAAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UgHB5oAAAAAJ,White
Robert,Dudley,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yROWOrkAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=yROWOrkAAAAJ,White
Joni,Wallis,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KxDMkH4AAAAJ&citpid=9,UC Berkeley,https://scholar.google.com/citations?hl=en&user=KxDMkH4AAAAJ,White
John,Arnold,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=m9YARWEAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=m9YARWEAAAAJ,White
John,Morgan,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=oUwEr-sAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=oUwEr-sAAAAJ,White
Sanjay,Kumar,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KbaDWTMAAAAJ&citpid=14,UC Berkeley,https://scholar.google.com/citations?hl=en&user=KbaDWTMAAAAJ,Asian
Mike,Boots,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=b20J4V4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=b20J4V4AAAAJ,White
Serge,Egelman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WN9t4n0AAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=WN9t4n0AAAAJ,White
Bjoern,Hartmann,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aZMY6_UAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=aZMY6_UAAAAJ,White
M. Steven,FISH,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wRBH-rEAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wRBH-rEAAAAJ,White
George,Roderick,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6yKIQKUAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=6yKIQKUAAAAJ,White
Mahasin,Mujahid,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RswWM7YAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=RswWM7YAAAAJ,Black
Iswar,Hariharan,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BzlPljQAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=BzlPljQAAAAJ,Asian
Nicholas,Weaver,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NcW6b5oAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=NcW6b5oAAAAJ,White
Daniel,TATARU,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qt1pssoAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=qt1pssoAAAAJ,White
Eran,Rabani,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QUwHgmMAAAAJ&citpid=11,UC Berkeley,https://scholar.google.com/citations?hl=en&user=QUwHgmMAAAAJ,White
"Maya Petersen, MD,",PhD,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zxB06pcAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=zxB06pcAAAAJ,White
Paul,Kalas,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XKHMGKoAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=XKHMGKoAAAAJ,Other
Jon,McAuliffe,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Bxgu5DQAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Bxgu5DQAAAAJ,White
daniela,KAUFER,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ffvx2DoAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ffvx2DoAAAAJ,Other
Gabriel S.,Lenz,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QiBjHnIAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=QiBjHnIAAAAJ,White
Kinsey A,Anderson,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QNsTGggAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=QNsTGggAAAAJ,White
Kurt M.,Cuffey,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fwEsUUUAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=fwEsUUUAAAAJ,White
Joan,Walker,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=u1iI23AAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=u1iI23AAAAAJ,White
Robert A.,Saxton,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SJhabTAAAAAJ&citpid=11,UC Berkeley,https://scholar.google.com/citations?hl=en&user=SJhabTAAAAAJ,White
Jimmy A,McGuire,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5wcNxu0AAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=5wcNxu0AAAAJ,White
Scott,Moura,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5sLngc0AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=5sLngc0AAAAJ,Other
"Iris D. Tommelein,",NAC,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NoTPL0wAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=NoTPL0wAAAAJ,White
Jack,Glaser,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YDVJNmAAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=YDVJNmAAAAAJ,White
Baoxia,Mi,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7pdoXuEAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=7pdoXuEAAAAJ,Asian
Steven,Tadelis,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=769jRPYAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=769jRPYAAAAJ,White
Stefano,Schiavon,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2GJDqawAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=2GJDqawAAAAJ,White
Ajay,Jain,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ih7iLuUAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Ih7iLuUAAAAJ,Asian
Maciej,Zworski,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=S7LJXMgAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=S7LJXMgAAAAJ,White
Jeffrey K.,MacKie-Mason,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Hd3kUc4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Hd3kUc4AAAAJ,White
Rodolfo,Mendoza-Denton,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tpY33CAAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=tpY33CAAAAAJ,Other
Daniel E,Feldman,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tI04hzsAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=tI04hzsAAAAJ,White
Douglas,Dreger,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HJE-R_AAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=HJE-R_AAAAAJ,White
Brandon,Collins,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CY6Z0GEAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=CY6Z0GEAAAAJ,White
Liana,Lareau,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=M5fOPsQAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=M5fOPsQAAAAJ,White
Narbe,Mardirossian,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VVfgoYUAAAAJ&citpid=6,UC Berkeley,https://scholar.google.com/citations?hl=en&user=VVfgoYUAAAAJ,Other
Andreas,Stahl,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=p_sojZ4AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=p_sojZ4AAAAJ,White
Gloria,Brar,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DlLniqwAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=DlLniqwAAAAJ,Other
John J.,Battles,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5d0benYAAAAJ&citpid=11,UC Berkeley,https://scholar.google.com/citations?hl=en&user=5d0benYAAAAJ,White
Adina,MERENLENDER,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9NuRKcoAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9NuRKcoAAAAJ,White
Britt,Koskella,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CQ_6m_oAAAAJ&citpid=13,UC Berkeley,https://scholar.google.com/citations?hl=en&user=CQ_6m_oAAAAJ,White
Robert E.,Kayen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=K8eM0EIAAAAJ&citpid=11,UC Berkeley,https://scholar.google.com/citations?hl=en&user=K8eM0EIAAAAJ,White
Maximilian,Auffhammer,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BRJ4B5kAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=BRJ4B5kAAAAJ,White
Eric,Wallace,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SgST3LkAAAAJ&citpid=63,UC Berkeley,https://scholar.google.com/citations?hl=en&user=SgST3LkAAAAJ,White
