First Name,Last Name,Image,Truth
Miguel,Cabrera,../Photos/Miguel_Cabrera.jpg,Other
Matt,Brash,../Photos/Matt_Brash.jpg,White
Paolo,Espino,../Photos/Paolo_Espino.jpg,Other
Jordan,Diaz,../Photos/Jordan_Diaz.jpg,Other
Alex,Faedo,../Photos/Alex_Faedo.jpg,Other
Matt,Bush,../Photos/Matt_Bush.jpg,White
Andre,Jackson,../Photos/Andre_Jackson.jpg,Black
Max,Fried,../Photos/Max_Fried.jpg,White
Danny,Jansen,../Photos/Danny_Jansen.jpg,White
Steve,Cishek,../Photos/Steve_Cishek.jpg,Asian
Aaron,Bummer,../Photos/Aaron_Bummer.jpg,White
Joan,Adon,../Photos/Joan_Adon.jpg,Black
Anthony,Kay,../Photos/Anthony_Kay.jpg,White
Joe,Barlow,../Photos/Joe_Barlow.jpg,White
Ben,Gamel,../Photos/Ben_Gamel.jpg,White
Gunnar,Henderson,../Photos/Gunnar_Henderson.jpg,White
Josh,Fleming,../Photos/Josh_Fleming.jpg,White
Riley,Greene,../Photos/Riley_Greene.jpg,White
Brandon,Drury,../Photos/Brandon_Drury.jpg,White
Matthew,Batten,../Photos/Matthew_Batten.jpg,White
Freddy,Fermin,../Photos/Freddy_Fermin.jpg,White
Tucker,Davidson,../Photos/Tucker_Davidson.jpg,White
Mario,Feliciano,../Photos/Mario_Feliciano.jpg,Other
Luis,Campusano,../Photos/Luis_Campusano.jpg,Other
Byron,Buxton,../Photos/Byron_Buxton.jpg,Black
Javy,Guerra,../Photos/Javy_Guerra.jpg,Other
Narciso,Crook,../Photos/Narciso_Crook.jpg,Black
Harold,Castro,../Photos/Harold_Castro.jpg,Other
Hanser,Alberto,../Photos/Hanser_Alberto.jpg,Black
Jason,Castro,../Photos/Jason_Castro.jpg,White
Will,Benson,../Photos/Will_Benson.jpg,Black
Tim,Anderson,../Photos/Tim_Anderson.jpg,Black
Matt,Chapman,../Photos/Matt_Chapman.jpg,White
Nate,Fisher,../Photos/Nate_Fisher.jpg,White
Tyler,Freeman,../Photos/Tyler_Freeman.jpg,Other
Richard,Bleier,../Photos/Richard_Bleier.jpg,White
Jake,Cave,../Photos/Jake_Cave.jpg,White
Mitch,Garver,../Photos/Mitch_Garver.jpg,White
Aroldis,Chapman,../Photos/Aroldis_Chapman.jpg,Black
Anthony,DeSclafani,../Photos/Anthony_DeSclafani.jpg,White
Tres,Barrera,../Photos/Tres_Barrera.jpg,White
Jo,Adell,../Photos/Jo_Adell.jpg,Black
Janson,Junk,../Photos/Janson_Junk.jpg,White
Paul,Blackburn,../Photos/Paul_Blackburn.jpg,White
Brayan,Bello,../Photos/Brayan_Bello.jpg,Black
Austin,Barnes,../Photos/Austin_Barnes.jpg,White
Pete,Fairbanks,../Photos/Pete_Fairbanks.jpg,White
Lucius,Fox,../Photos/Lucius_Fox.jpg,Black
Bryce,Johnson,../Photos/Bryce_Johnson.jpg,White
Erick,Fedde,../Photos/Erick_Fedde.jpg,White
Cavan,Biggio,../Photos/Cavan_Biggio.jpg,White
Nathan,Eovaldi,../Photos/Nathan_Eovaldi.jpg,White
Phil,Bickford,../Photos/Phil_Bickford.jpg,White
Willians,Astudillo,../Photos/Willians_Astudillo.jpg,Other
Curt,Casali,../Photos/Curt_Casali.jpg,White
Keston,Hiura,../Photos/Keston_Hiura.jpg,Asian
Camilo,Doval,../Photos/Camilo_Doval.jpg,Black
Thomas,Hatch,../Photos/Thomas_Hatch.jpg,White
Jason,Heyward,../Photos/Jason_Heyward.jpg,Black
Dylan,Coleman,../Photos/Dylan_Coleman.jpg,White
Cam,Alldred,../Photos/Cam_Alldred.jpg,White
Jonathan,Davis,../Photos/Jonathan_Davis.jpg,Black
Paul,Fry,../Photos/Paul_Fry.jpg,White
Scott,Barlow,../Photos/Scott_Barlow.jpg,White
Jesse,Chavez,../Photos/Jesse_Chavez.jpg,Other
Jharel,Cotton,../Photos/Jharel_Cotton.jpg,Black
Carson,Kelly,../Photos/Carson_Kelly.jpg,White
Jake,Fraley,../Photos/Jake_Fraley.jpg,White
Cristian,Javier,../Photos/Cristian_Javier.jpg,Black
Dane,Dunning,../Photos/Dane_Dunning.jpg,Asian
Sam,Huff,../Photos/Sam_Huff.jpg,White
Wander,Franco,../Photos/Wander_Franco.jpg,Other
Ryan,Castellani,../Photos/Ryan_Castellani.jpg,White
Brandon,Hughes,../Photos/Brandon_Hughes.jpg,White
Liam,Hendriks,../Photos/Liam_Hendriks.jpg,White
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Tyler,Holton,../Photos/Tyler_Holton.jpg,White
Bo,Bichette,../Photos/Bo_Bichette.jpg,Other
Sam,Hentges,../Photos/Sam_Hentges.jpg,White
Sandy,Alcantara,../Photos/Sandy_Alcantara.jpg,Other
Xander,Bogaerts,../Photos/Xander_Bogaerts.jpg,Other
Mike,Brosseau,../Photos/Mike_Brosseau.jpg,White
Rafael,Devers,../Photos/Rafael_Devers.jpg,Black
Travis,Blankenhorn,../Photos/Travis_Blankenhorn.jpg,White
Jay,Jackson,../Photos/Jay_Jackson.jpg,Black
Shane,Greene,../Photos/Shane_Greene.jpg,White
Jerad,Eickhoff,../Photos/Jerad_Eickhoff.jpg,White
Anthony,Bender,../Photos/Anthony_Bender.jpg,White
Fernando,Cruz,../Photos/Fernando_Cruz.jpg,Other
C.J.,Cron,../Photos/C.J._Cron.jpg,White
Johan,Camargo,../Photos/Johan_Camargo.jpg,Other
Cade,Cavalli,../Photos/Cade_Cavalli.jpg,White
Anderson,Espinoza,../Photos/Anderson_Espinoza.jpg,Black
Beau,Brieske,../Photos/Beau_Brieske.jpg,White
Connor,Joe,../Photos/Connor_Joe.jpg,Asian
Mookie,Betts,../Photos/Mookie_Betts.jpg,Black
Bryce,Elder,../Photos/Bryce_Elder.jpg,White
Gosuke,Katoh,../Photos/Gosuke_Katoh.jpg,Asian
Dustin,Garneau,../Photos/Dustin_Garneau.jpg,White
Will,Smith,../Photos/Will_Smith.jpg,Black
Taylor,Clarke,../Photos/Taylor_Clarke.jpg,White
DL,Hall,../Photos/DL_Hall.jpg,White
Trevor,Kelley,../Photos/Trevor_Kelley.jpg,White
Ronny,Henriquez,../Photos/Ronny_Henriquez.jpg,Other
Yadiel,Hernandez,../Photos/Yadiel_Hernandez.jpg,Other
Billy,Hamilton,../Photos/Billy_Hamilton.jpg,Black
Jeimer,Candelario,../Photos/Jeimer_Candelario.jpg,Other
Jacob,deGrom,../Photos/Jacob_deGrom.jpg,White
Jorge,Alfaro,../Photos/Jorge_Alfaro.jpg,Other
Miguel,Castro,../Photos/Miguel_Castro.jpg,Black
Ian,Gibaut,../Photos/Ian_Gibaut.jpg,White
Seth,Beer,../Photos/Seth_Beer.jpg,White
Damon,Jones,../Photos/Damon_Jones.jpg,White
Yonathan,Daza,../Photos/Yonathan_Daza.jpg,Other
Mark,Contreras,../Photos/Mark_Contreras.jpg,Other
Niko,Goodrum,../Photos/Niko_Goodrum.jpg,Black
Adbert,Alzolay,../Photos/Adbert_Alzolay.jpg,Other
Willie,Calhoun,../Photos/Willie_Calhoun.jpg,Other
Sonny,Gray,../Photos/Sonny_Gray.jpg,White
Kevin,Herget,../Photos/Kevin_Herget.jpg,White
Daniel,Castano,../Photos/Daniel_Castano.jpg,White
Rylan,Bannon,../Photos/Rylan_Bannon.jpg,White
Jose,Herrera,../Photos/Jose_Herrera.jpg,Other
Zach,Jackson,../Photos/Zach_Jackson.jpg,White
Steven,Duggar,../Photos/Steven_Duggar.jpg,White
Ronnie,Dawson,../Photos/Ronnie_Dawson.jpg,Black
Bryan,Abreu,../Photos/Bryan_Abreu.jpg,Other
Elvis,Andrus,../Photos/Elvis_Andrus.jpg,Black
Austin,Adams,../Photos/Austin_Adams.jpg,White
Jason,Adam,../Photos/Jason_Adam.jpg,White
Matt,Barnes,../Photos/Matt_Barnes.jpg,White
Kris,Bubic,../Photos/Kris_Bubic.jpg,White
Mitch,Haniger,../Photos/Mitch_Haniger.jpg,White
Austin,Dean,../Photos/Austin_Dean.jpg,White
Brad,Hand,../Photos/Brad_Hand.jpg,White
Tyler,Anderson,../Photos/Tyler_Anderson.jpg,White
Matt,Duffy,../Photos/Matt_Duffy.jpg,White
Luke,Bard,../Photos/Luke_Bard.jpg,White
Precious,Achiuwa,../Photos/Precious_Achiuwa.jpg,Black
Steven,Adams,../Photos/Steven_Adams.jpg,White
Bam,Adebayo,../Photos/Bam_Adebayo.jpg,Black
Ochai,Agbaji,../Photos/Ochai_Agbaji.jpg,Black
Santi,Aldama,../Photos/Santi_Aldama.jpg,White
Nickeil,Alexander-Walker,../Photos/Nickeil_Alexander-Walker.jpg,Black
Grayson,Allen,../Photos/Grayson_Allen.jpg,White
Jarrett,Allen,../Photos/Jarrett_Allen.jpg,Black
Jose,Alvarado,../Photos/Jose_Alvarado.jpg,Other
Kyle,Anderson,../Photos/Kyle_Anderson.jpg,Black
Giannis,Antetokounmpo,../Photos/Giannis_Antetokounmpo.jpg,Black
Thanasis,Antetokounmpo,../Photos/Thanasis_Antetokounmpo.jpg,Black
Cole,Anthony,../Photos/Cole_Anthony.jpg,Black
O.G.,Anunoby,../Photos/O.G._Anunoby.jpg,Black
Ryan,Arcidiacono,../Photos/Ryan_Arcidiacono.jpg,White
Deni,Avdija,../Photos/Deni_Avdija.jpg,White
Deandre,Ayton,../Photos/Deandre_Ayton.jpg,Black
Udoka,Azubuike,../Photos/Udoka_Azubuike.jpg,Black
Ibou,Badji,../Photos/Ibou_Badji.jpg,Black
Marvin,Bagley III,../Photos/Marvin_Bagley III.jpg,Black
Patrick,Baldwin Jr.,../Photos/Patrick_Baldwin Jr..jpg,White
LaMelo,Ball,../Photos/LaMelo_Ball.jpg,Black
Lonzo,Ball,../Photos/Lonzo_Ball.jpg,Black
Mo,Bamba,../Photos/Mo_Bamba.jpg,Black
Paolo,Banchero,../Photos/Paolo_Banchero.jpg,Black
Desmond,Bane,../Photos/Desmond_Bane.jpg,Black
Dalano,Banton,../Photos/Dalano_Banton.jpg,Black
Dominick,Barlow,../Photos/Dominick_Barlow.jpg,Black
Harrison,Barnes,../Photos/Harrison_Barnes.jpg,Black
Scottie,Barnes,../Photos/Scottie_Barnes.jpg,Black
RJ,Barrett,../Photos/RJ_Barrett.jpg,Black
Will,Barton,../Photos/Will_Barton.jpg,Black
Charles,Bassey,../Photos/Charles_Bassey.jpg,Black
Keita,Bates-Diop,../Photos/Keita_Bates-Diop.jpg,Black
Nicolas,Batum,../Photos/Nicolas_Batum.jpg,Other
Darius,Bazley,../Photos/Darius_Bazley.jpg,Black
Bradley,Beal,../Photos/Bradley_Beal.jpg,Black
Malik,Beasley,../Photos/Malik_Beasley.jpg,Black
MarJon,Beauchamp,../Photos/MarJon_Beauchamp.jpg,Black
Davis,Bertans,../Photos/Davis_Bertans.jpg,White
Patrick,Beverley,../Photos/Patrick_Beverley.jpg,Black
Saddiq,Bey,../Photos/Saddiq_Bey.jpg,Black
Khem,Birch,../Photos/Khem_Birch.jpg,Black
Goga,Bitadze,../Photos/Goga_Bitadze.jpg,White
Bismack,Biyombo,../Photos/Bismack_Biyombo.jpg,Black
Buddy,Boeheim,../Photos/Buddy_Boeheim.jpg,White
Bogdan,Bogdanovic,../Photos/Bogdan_Bogdanovic.jpg,White
Bojan,Bogdanovic,../Photos/Bojan_Bogdanovic.jpg,White
Bol,Bol,../Photos/Bol_Bol.jpg,Black
Leandro,Bolmaro,../Photos/Leandro_Bolmaro.jpg,White
Devin,Booker,../Photos/Devin_Booker.jpg,Black
Brandon,Boston Jr.,../Photos/Brandon_Boston Jr..jpg,Black
Chris,Boucher,../Photos/Chris_Boucher.jpg,Black
James,Bouknight,../Photos/James_Bouknight.jpg,Black
Jamaree,Bouyea,../Photos/Jamaree_Bouyea.jpg,Black
Tony,Bradley,../Photos/Tony_Bradley.jpg,Black
Malaki,Branham,../Photos/Malaki_Branham.jpg,Black
Christian,Braun,../Photos/Christian_Braun.jpg,White
Mikal,Bridges,../Photos/Mikal_Bridges.jpg,Black
Oshae,Brissett,../Photos/Oshae_Brissett.jpg,Black
Malcolm,Brogdon,../Photos/Malcolm_Brogdon.jpg,Black
Dillon,Brooks,../Photos/Dillon_Brooks.jpg,Black
Bruce,Brown,../Photos/Bruce_Brown.jpg,Black
Jaylen,Brown,../Photos/Jaylen_Brown.jpg,Black
Kendall,Brown,../Photos/Kendall_Brown.jpg,Black
Moses,Brown,../Photos/Moses_Brown.jpg,Black
Sterling,Brown,../Photos/Sterling_Brown.jpg,Black
Greg,Brown III,../Photos/Greg_Brown III.jpg,Black
Troy,Brown Jr.,../Photos/Troy_Brown Jr..jpg,Black
Jalen,Brunson,../Photos/Jalen_Brunson.jpg,Black
Thomas,Bryant,../Photos/Thomas_Bryant.jpg,Black
Reggie,Bullock,../Photos/Reggie_Bullock.jpg,Black
Alec,Burks,../Photos/Alec_Burks.jpg,Black
Deonte,Burton,../Photos/Deonte_Burton.jpg,Black
Jared,Butler,../Photos/Jared_Butler.jpg,Black
Jimmy,Butler,../Photos/Jimmy_Butler.jpg,Black
John,Butler Jr.,../Photos/John_Butler Jr..jpg,Black
Jamal,Cain,../Photos/Jamal_Cain.jpg,Black
Kentavious,Caldwell-Pope,../Photos/Kentavious_Caldwell-Pope.jpg,Black
Facundo,Campazzo,../Photos/Facundo_Campazzo.jpg,White
Vlatko,Cancar,../Photos/Vlatko_Cancar.jpg,White
Clint,Capela,../Photos/Clint_Capela.jpg,Black
Vernon,Carey Jr.,../Photos/Vernon_Carey Jr..jpg,Black
Jevon,Carter,../Photos/Jevon_Carter.jpg,Black
Wendell,Carter Jr.,../Photos/Wendell_Carter Jr..jpg,Black
Michael,Carter-Williams,../Photos/Michael_Carter-Williams.jpg,Black
Alex,Caruso,../Photos/Alex_Caruso.jpg,White
Julian,Champagnie,../Photos/Julian_Champagnie.jpg,Black
Justin,Champagnie,../Photos/Justin_Champagnie.jpg,Black
Kennedy,Chandler,../Photos/Kennedy_Chandler.jpg,Black
Max,Christie,../Photos/Max_Christie.jpg,Black
Josh,Christopher,../Photos/Josh_Christopher.jpg,Black
Brandon,Clarke,../Photos/Brandon_Clarke.jpg,Black
Jordan,Clarkson,../Photos/Jordan_Clarkson.jpg,Black
Nic,Claxton,../Photos/Nic_Claxton.jpg,Black
Amir,Coffey,../Photos/Amir_Coffey.jpg,Black
John,Collins,../Photos/John_Collins.jpg,Black
Zach,Collins,../Photos/Zach_Collins.jpg,White
Mike,Conley,../Photos/Mike_Conley.jpg,Black
Pat,Connaughton,../Photos/Pat_Connaughton.jpg,White
Robert,Covington,../Photos/Robert_Covington.jpg,Black
Torrey,Craig,../Photos/Torrey_Craig.jpg,Black
Jae,Crowder,../Photos/Jae_Crowder.jpg,Black
Jarrett,Culver,../Photos/Jarrett_Culver.jpg,Black
Cade,Cunningham,../Photos/Cade_Cunningham.jpg,Black
Seth,Curry,../Photos/Seth_Curry.jpg,Black
Stephen,Curry,../Photos/Stephen_Curry.jpg,Black
Dyson,Daniels,../Photos/Dyson_Daniels.jpg,Black
Anthony,Davis,../Photos/Anthony_Davis.jpg,Black
Johnny,Davis,../Photos/Johnny_Davis.jpg,Black
Terence,Davis,../Photos/Terence_Davis.jpg,Black
JD,Davison,../Photos/JD_Davison.jpg,Black
Darius,Days,../Photos/Darius_Days.jpg,Black
DeMar,DeRozan,../Photos/DeMar_DeRozan.jpg,Black
Dewayne,Dedmon,../Photos/Dewayne_Dedmon.jpg,Black
Matthew,Dellavedova,../Photos/Matthew_Dellavedova.jpg,White
Donte,DiVincenzo,../Photos/Donte_DiVincenzo.jpg,White
Moussa,Diabate,../Photos/Moussa_Diabate.jpg,Black
Mamadi,Diakite,../Photos/Mamadi_Diakite.jpg,Black
Hamidou,Diallo,../Photos/Hamidou_Diallo.jpg,Black
Gorgui,Dieng,../Photos/Gorgui_Dieng.jpg,Black
Ousmane,Dieng,../Photos/Ousmane_Dieng.jpg,Black
Spencer,Dinwiddie,../Photos/Spencer_Dinwiddie.jpg,Black
Luka,Doncic,../Photos/Luka_Doncic.jpg,White
Tyler,Dorsey,../Photos/Tyler_Dorsey.jpg,Black
Luguentz,Dort,../Photos/Luguentz_Dort.jpg,Black
Ayo,Dosunmu,../Photos/Ayo_Dosunmu.jpg,Black
Devon,Dotson,../Photos/Devon_Dotson.jpg,Black
Jeff,Dowtin Jr.,../Photos/Jeff_Dowtin Jr..jpg,Black
PJ,Dozier,../Photos/PJ_Dozier.jpg,Black
Goran,Dragic,../Photos/Goran_Dragic.jpg,White
Andre,Drummond,../Photos/Andre_Drummond.jpg,Black
Chris,Duarte,../Photos/Chris_Duarte.jpg,Black
David,Duke Jr.,../Photos/David_Duke Jr..jpg,Black
Kris,Dunn,../Photos/Kris_Dunn.jpg,Black
Kevin,Durant,../Photos/Kevin_Durant.jpg,Black
Kevin,Durant,../Photos/Kevin_Durant.jpg,Black
Jalen,Duren,../Photos/Jalen_Duren.jpg,Black
Tari,Eason,../Photos/Tari_Eason.jpg,Black
Anthony,Edwards,../Photos/Anthony_Edwards.jpg,Black
Kessler,Edwards,../Photos/Kessler_Edwards.jpg,Black
Keon,Ellis,../Photos/Keon_Ellis.jpg,Black
Joel,Embiid,../Photos/Joel_Embiid.jpg,Black
Drew,Eubanks,../Photos/Drew_Eubanks.jpg,White
Bruno,Fernando,../Photos/Bruno_Fernando.jpg,Black
Dorian,Finney-Smith,../Photos/Dorian_Finney-Smith.jpg,Black
Malachi,Flynn,../Photos/Malachi_Flynn.jpg,White
Simone,Fontecchio,../Photos/Simone_Fontecchio.jpg,White
Bryn,Forbes,../Photos/Bryn_Forbes.jpg,Black
Trent,Forrest,../Photos/Trent_Forrest.jpg,Black
Michael,Foster Jr.,../Photos/Michael_Foster Jr..jpg,Black
Evan,Fournier,../Photos/Evan_Fournier.jpg,Other
De'Aaron,Fox,../Photos/De'Aaron_Fox.jpg,Black
Markelle,Fultz,../Photos/Markelle_Fultz.jpg,Black
Wenyen,Gabriel,../Photos/Wenyen_Gabriel.jpg,Black
Daniel,Gafford,../Photos/Daniel_Gafford.jpg,Black
Danilo,Gallinari,../Photos/Danilo_Gallinari.jpg,White
Darius,Garland,../Photos/Darius_Garland.jpg,Black
Usman,Garuba,../Photos/Usman_Garuba.jpg,Black
Luka,Garza,../Photos/Luka_Garza.jpg,White
Rudy,Gay,../Photos/Rudy_Gay.jpg,Black
Paul,George,../Photos/Paul_George.jpg,Black
Taj,Gibson,../Photos/Taj_Gibson.jpg,Black
Josh,Giddey,../Photos/Josh_Giddey.jpg,White
Shai,Gilgeous-Alexander,../Photos/Shai_Gilgeous-Alexander.jpg,Black
Anthony,Gill,../Photos/Anthony_Gill.jpg,Black
Collin,Gillespie,../Photos/Collin_Gillespie.jpg,White
Rudy,Gobert,../Photos/Rudy_Gobert.jpg,Other
Rudy,Gobert,../Photos/Rudy_Gobert.jpg,Black
Jordan,Goodwin,../Photos/Jordan_Goodwin.jpg,Black
Aaron,Gordon,../Photos/Aaron_Gordon.jpg,Other
Eric,Gordon,../Photos/Eric_Gordon.jpg,Black
Devonte',Graham,../Photos/Devonte'_Graham.jpg,Black
Jerami,Grant,../Photos/Jerami_Grant.jpg,Black
AJ,Green,../Photos/AJ_Green.jpg,White
Danny,Green,../Photos/Danny_Green.jpg,Black
Draymond,Green,../Photos/Draymond_Green.jpg,Black
JaMychal,Green,../Photos/JaMychal_Green.jpg,Black
Jalen,Green,../Photos/Jalen_Green.jpg,Black
Javonte,Green,../Photos/Javonte_Green.jpg,Black
Jeff,Green,../Photos/Jeff_Green.jpg,Black
Josh,Green,../Photos/Josh_Green.jpg,Black
AJ,Griffin,../Photos/AJ_Griffin.jpg,Black
Blake,Griffin,../Photos/Blake_Griffin.jpg,White
Quentin,Grimes,../Photos/Quentin_Grimes.jpg,Black
Rui,Hachimura,../Photos/Rui_Hachimura.jpg,Black
Tyrese,Haliburton,../Photos/Tyrese_Haliburton.jpg,Black
Jordan,Hall,../Photos/Jordan_Hall.jpg,Black
R.J.,Hampton,../Photos/R.J._Hampton.jpg,Black
