First Name,Last Name,White,Black,Asian,Other,Prediction,Confidence,Ground_Truth
Jose,Alvarez,0.657880366,0.003595059,8.97e-05,0.052104715,White,0.657880366,White
Jose,Barrero,3.8e-05,0.992979109,7.73e-05,6.3e-06,Black,0.992979109,Black
Jose,Cuas,0.000148695,0.975730956,0.000516139,3.95e-05,Black,0.975730956,Black
Jose,Herrera,0.134436697,0.000499435,0.001498893,0.016252184,Other,0.826951325,Other
Josh,Bell,2.85e-06,0.999639511,3.71e-06,2.28e-07,Black,0.999639511,Black
Josh,Donaldson,0.98980242,7.15e-07,2.67e-05,0.000496691,White,0.98980242,White
Josh,Fleming,0.988319516,3.24e-06,3.62e-05,0.003789716,White,0.988319516,White
Josh,Hader,0.924925268,1.13e-05,8.95e-06,0.000649539,White,0.924925268,White
Josh,Harrison,1.61e-07,0.999717534,9.64e-07,6.77e-07,Black,0.999717534,Black
Josh,Jung,0.973399937,4.58e-06,0.000154709,0.007763826,White,0.973399937,White
Josiah,Gray,2.83e-06,0.999579012,6.54e-06,4.21e-07,Black,0.999579012,Black
JT,Brubaker,0.998779118,3.03e-07,2.35e-06,0.000493022,White,0.998779118,White
JT,Chargois,0.171761543,0.000160489,4.59e-05,0.267982095,Other,0.405021161,White
Justin,Bruihl,0.997157693,1.66e-07,3.56e-06,0.001124572,White,0.997157693,White
Justin,Dunn,4.58e-07,0.999459445,9.78e-07,1.18e-06,Black,0.999459445,Black
Justin,Grimm,0.991859138,7e-06,6.08e-06,0.003453554,White,0.991859138,White
Ke'Bryan,Hayes,4.37e-07,0.999145508,2.72e-06,3.75e-07,Black,0.999145508,Black
Keegan,Akin,0.964995027,3.38e-06,2.77e-05,0.014433247,White,0.964995027,White
Ken,Giles,0.966287553,0.000187772,9.65e-05,0.010868139,White,0.966287553,White
Kendall,Graveman,0.210007787,8.29e-07,9.52e-07,0.002218707,Other,0.787220597,White
Kenley,Jansen,6.43e-05,0.967419982,2.46e-05,9.55e-05,Black,0.967419982,Black
Kerry,Carpenter,0.993162513,8.71e-07,1.86e-05,0.00134802,White,0.993162513,White
Kervin,Castro,0.085408188,0.001847412,0.007842307,0.110515311,Other,0.760536075,Other
Keston,Hiura,0.000274558,1.87e-06,4.5e-05,2.03e-06,Asian,0.880422831,Asian
Kevin,Gausman,0.998682082,5.98e-07,2.57e-06,0.00058742,White,0.998682082,White
Kevin,Ginkel,0.9886325,6.36e-06,1.01e-05,0.002530089,White,0.9886325,White
Kevin,Herget,0.994905114,1.79e-06,3.32e-06,0.002496058,White,0.994905114,White
Kody,Clemens,0.995232522,3.52e-06,4.41e-05,0.001590022,White,0.995232522,White
Kohei,Arihara,0.000738671,2.03e-06,2.54e-05,4.59e-06,Asian,0.981061876,Asian
Kolby,Allard,0.998057187,5.84e-07,1.49e-06,0.000189736,White,0.998057187,White
Kole,Calhoun,0.994626224,9.98e-07,3.3e-05,0.000330537,White,0.994626224,White
Kris,Bryant,0.894036233,1.12e-05,2.39e-05,0.025387643,White,0.894036233,White
Kris,Bubic,0.998443067,3.34e-07,2.13e-06,0.000203373,White,0.998443067,White
Kutter,Crawford,0.830033064,0.000134332,0.000140275,0.081360854,White,0.830033064,White
Kyle,Barraclough,0.375821173,0.000243993,0.000314997,0.280052572,White,0.375821173,White
Kyle,Bradish,0.999457419,8.16e-08,1.09e-06,3.9e-05,White,0.999457419,White
Kyle,Crick,0.999565423,8.84e-08,1.9e-06,3.71e-05,White,0.999565423,White
Kyle,Dowdy,0.990695953,2.43e-06,7.29e-06,0.001899747,White,0.990695953,White
Kyle,Farmer,0.998014688,4.23e-07,2.78e-06,0.000307474,White,0.998014688,White
Kyle,Finnegan,0.883025587,0.001083664,0.000646905,0.012033538,White,0.883025587,White
Kyle,Freeland,0.994788289,3.83e-05,5.81e-05,0.000953017,White,0.994788289,White
Kyle,Garlick,0.999811828,3.88e-07,2.17e-06,7.99e-05,White,0.999811828,White
Kyle,Gibson,0.960784197,4.3e-05,0.000154743,0.000770872,White,0.960784197,White
Kyle,Hendricks,0.973327696,2.69e-07,4.75e-06,0.002548249,White,0.973327696,White
Kyle,Higashioka,0.902724385,1.93e-06,0.000373479,0.0013355,White,0.902724385,White
Kyle,Isbel,0.879428208,2.74e-07,4.02e-06,0.000853395,White,0.879428208,White
Lewis,Brinson,1.18e-05,0.962315798,2.64e-05,3.11e-05,Black,0.962315798,Black
Liam,Hendriks,0.999576509,7.07e-07,2.7e-06,0.000129473,White,0.999576509,White
Logan,Allen,0.905914605,0.00010197,2.56e-05,0.025213184,White,0.905914605,White
Logan,Gilbert,0.995211542,1.95e-06,8.4e-06,0.000876687,White,0.995211542,White
Logan,Gillaspie,0.999322176,1.32e-06,1.63e-06,9.22e-05,White,0.999322176,White
Lorenzo,Cain,6.05e-07,0.999402761,3.14e-06,1.62e-06,Black,0.999402761,Black
Louis,Head,0.961757123,5.01e-05,1.97e-05,0.007424091,White,0.961757123,White
Lourdes,Gurriel Jr.,0.056196358,0.003491323,0.012557998,0.00158766,Other,0.888798594,Other
Lucas,Gilbreath,0.984602571,8.98e-06,1.13e-05,0.006741791,White,0.984602571,White
Lucas,Giolito,0.848583817,0.000216637,2.59e-05,0.03080428,White,0.848583817,White
Lucius,Fox,3.26e-07,0.999828458,6.2e-07,2.26e-07,Black,0.999828458,Black
Luis,Arraez,0.007858002,0.009431648,0.007421106,0.001754926,Other,0.523176312,Other
Luis,Barrera,0.298136324,0.001526876,0.000803858,0.168468207,Other,0.523002088,Other
Luis,Campusano,0.016223859,0.193979219,0.001720272,0.000802961,Other,0.761733711,Other
Luis,Castillo,0.031509865,0.005304521,0.002780663,0.00197805,Other,0.826577961,Other
Luis,Castillo,0.031509854,0.005304527,0.002780662,0.001978049,Other,0.826577663,Other
Luis,Cessa,0.119504511,0.001813878,0.00264521,0.004790336,Other,0.850917101,Other
Luis,Garcia,0.000428692,0.353820354,0.004316669,6.87e-05,Asian,0.465696573,Other
Luis,Gil,0.013840294,0.106240921,0.006288848,0.005741542,Other,0.743639529,Other
Luis,Guillorme,0.315250009,0.000402215,0.000915113,0.060095936,Other,0.618478835,Other
Luke,Bard,0.97995466,1.38e-05,0.000125365,0.008401736,White,0.97995466,White
Luke,Barker,0.982509136,6.5e-07,8.56e-07,0.000513885,White,0.982509136,White
Luke,Farrell,0.842598677,5.05e-05,0.000469818,0.003849078,White,0.842598677,White
MacKenzie,Gore,0.964793146,2.55e-06,6.51e-06,0.016731543,White,0.964793146,White
Madison,Bumgarner,0.980804622,9.75e-06,7.09e-06,0.003996164,White,0.980804622,White
Maikel,Franco,5.78e-06,0.999611199,1.75e-06,6.18e-06,Black,0.999611199,Black
Maikel,Garcia,6.97e-06,0.998122752,1.77e-05,1.07e-05,Black,0.998122752,Black
Marco,Gonzales,0.078734674,0.002137925,0.008239048,0.000563091,Other,0.833645701,Other
Mario,Feliciano,0.069523558,0.001412678,0.00623921,0.001854232,Other,0.856801212,Other
Mark,Appel,0.955924809,1.59e-05,7.44e-05,0.008412234,White,0.955924809,White
Mark,Canha,0.999796212,3.58e-08,2.44e-07,2.97e-05,White,0.999796212,White
Mark,Contreras,0.144454539,1.61e-05,4.44e-05,0.335746109,Other,0.50843811,Other
Marwin,Gonzalez,0.166075751,0.000971896,0.003796119,0.00454956,Other,0.811595738,Other
Matt,Barnes,0.916262507,1.49e-05,3.68e-05,0.022929978,White,0.916262507,White
Matt,Beaty,0.99922657,4.98e-07,2.53e-06,0.000315427,White,0.99922657,White
Matt,Brash,0.995808244,6.44e-07,3.44e-06,0.001750035,White,0.995808244,White
Matt,Bush,0.27519688,0.00028532,0.000549156,0.032065254,Other,0.670407832,White
Matt,Carpenter,0.472840697,2.85e-05,0.000106394,0.084249847,White,0.472840697,White
Matt,Chapman,0.790784419,1.6e-05,0.000356265,0.012175174,White,0.790784419,White
Matt,Davidson,0.999594867,2.57e-07,7.1e-07,3.9e-05,White,0.999594867,White
Matt,Dermody,0.976711869,2.57e-06,0.000108098,0.008891298,White,0.976711869,White
Matt,Duffy,0.999127328,5.03e-07,4.4e-06,0.000314371,White,0.999127328,White
Matt,Festa,0.9926669,2.42e-06,4.21e-05,0.002544212,White,0.9926669,White
Matt,Foster,0.997085273,3.5e-07,5.55e-06,0.001062684,White,0.997085273,White
Matt,Gage,0.999360859,6.5e-07,3.12e-06,0.000254853,White,0.999360859,White
Matthew,Batten,0.999909282,5.8e-09,8.06e-08,1.51e-05,White,0.999909282,White
Matthew,Boyd,0.998512089,6.89e-07,1.18e-06,0.000398941,White,0.998512089,White
Max,Castillo,0.033389684,0.005936014,0.001645368,0.001206212,Other,0.948334098,Other
Max,Fried,0.99987793,1.2e-07,5.84e-07,5.41e-05,White,0.99987793,White
Michael,Brantley,0.02340073,0.027285645,0.000976293,0.010728225,Other,0.818934023,Other
Michael,Chavis,0.896744847,9.5e-06,1.37e-05,0.046516322,White,0.896744847,White
Michael,Feliz,0.001095819,0.810604095,0.001018971,0.000256475,Black,0.810604095,Black
Michael,Fulmer,0.960879743,7.7e-05,7.01e-06,0.015397265,White,0.960879743,White
Michael,Grove,0.993587494,5.75e-07,1.13e-05,0.002966919,White,0.993587494,White
Michael,Harris II,4.04e-08,0.999961734,1.48e-07,2.6e-08,Black,0.999961734,Black
Michael,Hermosillo,0.04969174,0.000617762,0.005322034,0.001369779,Other,0.910875797,Other
Michel,Baez,0.123165026,0.000293728,0.000440638,0.005641022,Other,0.868997395,Other
Miguel,Andujar,6.7e-05,0.984553337,0.000107405,8.44e-06,Black,0.984553337,Black
Miguel,Cabrera,0.056209262,0.000832284,0.00097576,0.000400113,Other,0.935584307,Other
Miguel,Castro,2.53e-07,0.999962687,5.78e-07,1.12e-07,Black,0.999962687,Black
Mike,Baumann,0.996582568,5.08e-06,1.99e-05,0.001208627,White,0.996582568,White
Mike,Brosseau,0.996333718,8.08e-07,4.92e-06,0.000714054,White,0.996333718,White
Mike,Clevinger,0.995166183,7.63e-07,7.13e-06,0.000591966,White,0.995166183,White
Mike,Ford,0.068537302,5.81e-07,1.32e-06,0.001513436,Other,0.929802477,White
Mitch,Garver,0.995072186,4.1e-07,3.37e-06,0.000157636,White,0.995072186,White
Mitch,Haniger,0.905882597,4.68e-07,2.73e-06,0.000501831,White,0.905882597,White
Mitch,Keller,0.469790727,3.65e-06,6.4e-05,6.11e-05,Asian,0.48306182,White
Monte,Harrison,6.6e-05,0.989783108,2.63e-05,2.73e-05,Black,0.989783108,Black
Mookie,Betts,0.001579848,0.636896253,0.000448312,0.000170602,Black,0.636896253,Black
Mychal,Givens,1.21e-06,0.999009013,7.53e-06,8.93e-07,Black,0.999009013,Black
Nabil,Crismatt,0.364706308,0.00098894,0.000103615,0.034065686,Other,0.589622855,Other
Narciso,Crook,0.000194593,0.977398634,0.000128479,0.000150812,Black,0.977398634,Black
Nate,Eaton,0.991328955,9.79e-07,9.29e-06,0.000910322,White,0.991328955,White
Nate,Fisher,0.865333676,2.55e-06,1.45e-05,0.014197202,White,0.865333676,White
Nathan,Eovaldi,0.508324206,8.64e-05,0.000103484,0.093815349,White,0.508324206,White
Nelson,Cruz,0.029940121,0.02154568,0.001426372,0.393263221,Other,0.44194904,Other
Nestor,Cortes,0.039538067,8.13e-05,0.002400845,0.00144052,Other,0.936950088,Other
Nick,Ahmed,0.973975778,3.26e-06,3.85e-05,0.009067143,White,0.973975778,White
Nick,Allen,0.999777734,1.92e-07,1.38e-06,8.47e-05,White,0.999777734,White
Nick,Castellanos,0.692128718,2.87e-05,0.000876102,0.02225155,White,0.692128718,White
Nick,Duron,0.994339406,2.81e-07,8.35e-07,0.000616236,White,0.994339406,White
Nick,Fortes,0.581208229,8.16e-05,0.000341787,0.003955213,White,0.581208229,White
Nick,Gordon,7.4e-07,0.999205887,3.49e-06,6.59e-06,Black,0.999205887,Black
Nico,Hoerner,0.999474823,1.32e-07,2.12e-06,0.000143244,White,0.999474823,White
Niko,Goodrum,0.00035347,0.946807802,4.34e-05,0.000354609,Black,0.946807802,Black
Noah,Davis,0.999775469,2.91e-07,2.47e-06,1.66e-05,White,0.999775469,White
Nolan,Arenado,0.116404928,0.001363477,0.000239874,0.323480278,Other,0.473724335,Other
Nolan,Gorman,0.991816223,1.11e-05,9e-06,0.000564594,White,0.991816223,White
Nolan,Jones,0.611717939,4.43e-06,1.35e-05,0.008894393,White,0.611717939,White
Oneil,Cruz,5.49e-07,0.999545991,1.58e-05,2.88e-07,Black,0.999545991,Black
Orlando,Arcia,0.010298325,0.007032578,0.005423429,0.001162953,Other,0.854293764,Other
Oscar,Gonzalez,4.78e-06,0.998443902,1.24e-05,2.37e-07,Black,0.998443902,Black
Oswaldo,Cabrera,0.002768483,0.001611673,0.000617897,3.25e-05,Asian,0.737005115,Other
Ozzie,Albies,0.000980498,0.945272148,0.000294169,0.001513551,Black,0.945272148,Black
P.J.,Higgins,0.989192426,2.86e-05,1.5e-05,0.004270219,White,0.989192426,White
Paolo,Espino,0.256939918,0.000157298,0.001906226,0.005411408,Other,0.727209151,Other
Patrick,Corbin,0.912602246,1.8e-05,6.22e-05,0.037637178,White,0.912602246,White
Paul,Blackburn,0.985874951,7.85e-06,2.57e-05,0.005629316,White,0.985874951,White
Paul,DeJong,0.688241184,1.21e-06,9.48e-06,0.002717627,White,0.688241184,White
Paul,Fry,0.99967885,3.33e-08,2.17e-07,4.45e-05,White,0.99967885,White
Paul,Goldschmidt,0.941885352,2.19e-06,1.68e-05,0.001453167,White,0.941885352,White
Payton,Henry,0.908196807,0.000101423,0.000136187,0.031452276,White,0.908196807,White
Pedro,Avila,0.022449866,0.157820717,0.001863128,0.053161383,Other,0.663889766,Other
Pete,Alonso,0.998284161,2.17e-08,5.76e-07,4.41e-05,White,0.998284161,White
Pete,Fairbanks,0.999855757,4.38e-08,6.31e-07,4e-05,White,0.999855757,White
Peyton,Burdick,0.998249292,2.26e-07,1.26e-06,0.000289207,White,0.998249292,White
Phil,Bickford,0.996402025,2.76e-06,7.87e-06,0.001377841,White,0.996402025,White
Phil,Gosselin,0.998399317,3.35e-07,1.92e-06,0.000459432,White,0.998399317,White
Phillip,Diehl,0.999332845,3.93e-07,2.14e-06,0.000242366,White,0.999332845,White
Pierce,Johnson,0.999704778,8.9e-08,1.18e-06,0.000111145,White,0.999704778,White
R.J.,Alvarez,0.039375674,0.000153436,9.76e-05,0.03438881,Other,0.582685888,Other
Rafael,Devers,0.000206176,0.828777969,0.00230961,8.57e-06,Black,0.828777969,Black
Raisel,Iglesias,5.38e-06,0.995895386,1.55e-05,8.29e-06,Black,0.995895386,Black
Ralph,Garza Jr.,0.042404484,0.000114224,2.13e-05,0.229244262,Other,0.675015748,Other
Randal,Grichuk,0.891096532,9.38e-06,0.00027373,0.049146987,White,0.891096532,White
Randy,Arozarena,1.98e-07,0.998559535,7.36e-07,8.81e-07,Black,0.998559535,Black
Raynel,Espinal,0.028336398,0.030995796,0.009663313,0.00254737,Other,0.888776898,Other
Reed,Garrett,0.998202801,4.26e-07,9.19e-06,0.000426255,White,0.998202801,White
Reid,Detmers,0.999295712,1.28e-06,5.61e-06,0.000241327,White,0.999295712,White
Rhys,Hoskins,0.999031901,3.88e-07,2.95e-06,0.000189672,White,0.999031901,White
Rich,Hill,0.995733559,3.68e-07,2.34e-05,0.001397269,White,0.995733559,White
Richard,Bleier,0.443071038,6.99e-05,0.000106647,0.213256493,White,0.443071038,White
Rico,Garcia,0.022504719,0.00234895,0.015057141,0.000523914,Other,0.80082351,Other
Riley,Adams,0.963454664,2.82e-05,6.48e-05,0.004063516,White,0.963454664,White
Riley,Greene,0.074959017,0.000677599,0.000476204,0.089821652,Other,0.773580194,White
Roansy,Contreras,3.98e-05,0.99645716,5.84e-05,3.6e-05,Black,0.99645716,Black
Rob,Brantly,0.985236406,5.1e-06,0.000165747,0.006720542,White,0.985236406,White
Robbie,Erlin,0.99936825,1.12e-07,1.22e-06,0.000129294,White,0.99936825,White
Robbie,Grossman,0.999759138,4.66e-08,1.07e-06,6.92e-05,White,0.999759138,White
Robert,Dugger,0.126160473,0.000778031,0.002616838,0.002469957,Other,0.847223043,White
Robert,Gsellman,0.833724976,2.21e-05,0.000121482,0.020162046,White,0.833724976,White
Robinson,Chirinos,0.045511436,0.001216014,0.000625609,0.006908837,Other,0.929463625,Other
Rodolfo,Castro,1.24e-05,0.998759985,1.41e-05,2.05e-06,Black,0.998759985,Black
Ronel,Blanco,0.001209579,0.655912817,0.000146394,0.001225898,Black,0.655912817,Black
Ronnie,Dawson,8.29e-06,0.998721659,5.86e-05,1.92e-06,Black,0.998721659,Black
Ronny,Henriquez,0.009589646,0.168105692,0.00023224,0.000962119,Other,0.811407149,Other
Ross,Detwiler,0.997678339,1.5e-07,3.9e-06,0.00087266,White,0.997678339,White
Ryan,Aguilar,0.289367408,0.000638752,0.00123083,0.004475236,Other,0.701251566,Other
Ryan,Borucki,0.998877347,8.03e-07,1.07e-05,0.000300067,White,0.998877347,White
Ryan,Brasier,0.998354554,5.33e-07,9.67e-07,0.000319522,White,0.998354554,White
Ryan,Burr,0.999963284,2.95e-08,1.61e-07,1.26e-05,White,0.999963284,White
Ryan,Castellani,0.999556601,1.94e-08,5.96e-07,0.000172477,White,0.999556601,White
Ryan,Feltner,0.539408505,0.000295866,0.000287907,0.003542228,White,0.539408505,White
Ryan,Helsley,0.733086765,3.85e-05,3.24e-05,0.005180085,White,0.733086765,White
Ryan,Hendrix,0.882460713,6.85e-05,4.31e-05,0.044270899,White,0.882460713,White
Ryan,Jeffers,0.999456823,1.34e-08,3.4e-07,5.93e-05,White,0.999456823,White
Rylan,Bannon,0.999825299,1.14e-07,1.73e-06,4.67e-05,White,0.999825299,White
Sam,Clay,0.999081254,1.27e-06,7.23e-07,0.000117338,White,0.999081254,White
Sam,Coonrod,0.999697924,6.57e-07,2.53e-06,0.00012147,White,0.999697924,White
Sam,Haggerty,0.264300674,0.000254921,0.001106602,0.006212009,Other,0.725663483,White
Sam,Hentges,0.951764762,3.41e-05,4.83e-05,0.002996416,White,0.951764762,White
Sam,Hilliard,0.991828322,1.2e-06,1.38e-05,0.001934779,White,0.991828322,White
Sam,Howard,0.964728653,0.001439326,0.000247533,0.001142591,White,0.964728653,White
Sam,Huff,0.992679715,1.33e-06,2.17e-05,0.002251499,White,0.992679715,White
Sandy,Alcantara,0.001090784,0.010169059,0.000331477,0.001141006,Asian,0.890428364,Other
Santiago,Espinal,0.008143428,0.095104329,0.001683498,0.000842532,Other,0.574207544,Other
Scott,Alexander,0.513204873,9.5e-05,4.73e-05,0.150670514,White,0.513204873,White
Scott,Barlow,0.996327221,1.11e-07,1.35e-06,0.00034141,White,0.996327221,White
Scott,Effross,0.85341531,4.36e-06,0.00014121,0.0024321,White,0.85341531,White
Sean,Bouchard,0.807386935,2.26e-05,3.57e-05,0.012470182,White,0.807386935,White
Sean,Doolittle,0.967109919,3.75e-05,0.00022159,0.008360164,White,0.967109919,White
Sean,Hjelle,0.999598563,3.95e-08,6.4e-07,6.84e-05,White,0.999598563,White
Seth,Beer,0.999602616,2.27e-07,1.93e-06,8.33e-05,White,0.999602616,White
Seth,Brown,0.999655843,2.42e-07,1.55e-06,9.51e-05,White,0.999655843,White
Shane,Baz,0.993836462,1.85e-06,2.97e-06,0.001155083,White,0.993836462,White
Shane,Bieber,0.966241598,1.93e-06,1.75e-05,0.004449146,White,0.966241598,White
Shane,Greene,0.998589098,2.84e-07,2.95e-06,0.000587589,White,0.998589098,White
Shaun,Anderson,0.994623899,8.04e-06,7.3e-06,0.000492487,White,0.994623899,White
Shawn,Armstrong,0.995656013,5.44e-07,1.82e-06,0.001061793,White,0.995656013,White
Silvino,Bracho,0.112153739,0.000965151,0.000574239,0.072766028,Other,0.792946756,Other
Skye,Bolt,0.998081803,6.65e-06,1.35e-05,0.000633815,White,0.998081803,White
Sonny,Gray,0.9978351,3.06e-07,2.51e-06,0.000515585,White,0.9978351,White
Spencer,Howard,0.993534327,1.87e-06,1.28e-05,0.001850878,White,0.993534327,White
Steve,Cishek,0.017254168,8.33e-05,2.38e-05,0.090854362,Asian,0.753156483,Asian
Steven,Brault,0.833322883,2.44e-05,0.000921639,0.014528876,White,0.833322883,White
Steven,Duggar,0.978578269,5.88e-07,7.19e-06,0.004181806,White,0.978578269,White
Stone,Garrett,5.48e-05,0.98470819,1.19e-05,1.53e-05,Black,0.98470819,Black
Stuart,Fairchild,0.005914869,4.52e-05,0.001389495,0.000129628,Asian,0.806607783,Asian
Tanner,Banks,0.964475453,4.79e-07,7.83e-06,0.00178436,White,0.964475453,White
Tanner,Houck,0.994479418,4.95e-06,2.48e-05,0.001871455,White,0.994479418,White
Taylor,Clarke,0.999068201,1.56e-07,9.87e-07,0.000389783,White,0.999068201,White
Taylor,Hearn,4.95e-07,0.997535706,1.34e-06,1.72e-06,Black,0.997535706,Black
Taylor,Jones,0.066011094,0.043580875,0.003637543,0.008649469,Other,0.865056276,Other
Terrance,Gore,2.67e-06,0.997390449,2.69e-05,7.47e-07,Black,0.997390449,Black
Thairo,Estrada,0.011822721,0.00265373,0.005154531,0.000549955,Asian,0.621608734,Other
Thomas,Hatch,0.32488203,0.000446464,0.000734183,0.006558039,Other,0.665825188,White
Tim,Anderson,9.22e-07,0.999316573,8.88e-06,9.17e-07,Black,0.999316573,Black
Tim,Beckham,2.05e-05,0.989441037,0.000103955,8.95e-06,Black,0.989441037,Black
Tim,Hill,0.998377323,3.38e-07,1.57e-06,0.000594954,White,0.998377323,White
TJ,Friedl,0.990832388,6.18e-06,8.32e-05,0.004343417,White,0.990832388,White
Tommy,Edman,0.421505362,0.000301238,0.002336873,0.000810876,Other,0.44787398,White
Tommy,Henry,0.998776019,3.32e-07,4.5e-06,0.000416498,White,0.998776019,White
Tommy,Hunter,0.998451233,1.88e-06,5.67e-06,0.000283067,White,0.998451233,White
Tommy,Kahnle,0.926401675,5.64e-06,0.000144662,0.00698704,White,0.926401675,White
Tony,Gonsolin,0.824270368,2.6e-05,2.37e-05,0.035519481,White,0.824270368,White
Travis,Blankenhorn,0.999300838,3.22e-07,1.6e-06,0.000335901,White,0.999300838,White
Travis,Demeritte,1.62e-07,0.999920845,2.31e-07,2.13e-07,Black,0.999920845,Black
Travis,d'Arnaud,0.606150746,2.69e-05,7.75e-05,0.00547873,White,0.606150746,White
Travis,Jankowski,0.997012377,3.82e-07,2.41e-06,0.000226515,White,0.997012377,White
Trent,Grisham,0.012429323,0.017789286,0.000168585,0.000245324,Other,0.963401973,White
Tres,Barrera,0.616898656,4.42e-05,0.000604502,0.002780332,White,0.616898656,White
Trevor,Gott,0.995773613,7.52e-07,9.99e-06,0.000248837,White,0.995773613,White
Trevor,Kelley,0.979366839,2.03e-06,5.22e-06,0.001973822,White,0.979366839,White
Triston,Casas,0.667294681,0.000225199,0.000562759,0.005937277,White,0.667294681,Other
Tucker,Barnhart,0.989914894,2.34e-05,2.74e-05,0.004205814,White,0.989914894,White
Tucker,Davidson,0.94821769,2.39e-06,2.8e-05,0.013708116,White,0.94821769,White
Ty,Blach,0.994400561,2.44e-06,1.75e-05,0.002543992,White,0.994400561,White
Ty,France,0.997811735,4.76e-07,7.52e-06,0.000675447,White,0.997811735,White
Tyler,Alexander,0.99932611,8.84e-08,7.81e-07,0.000128318,White,0.99932611,White
Tyler,Anderson,0.956893086,1.09e-05,0.000115099,0.013283288,White,0.956893086,White
Tyler,Beede,0.960678935,4.35e-06,1.39e-05,0.00740391,White,0.960678935,White
Tyler,Clippard,0.999620318,1.08e-07,1.01e-06,0.000145596,White,0.999620318,White
Tyler,Cyr,0.254039168,4.71e-05,0.000159162,0.043821663,Other,0.674542665,White
Tyler,Danish,0.991635442,1.18e-06,1.06e-05,0.002112041,White,0.991635442,White
Tyler,Duffey,0.998736203,5.62e-07,7.49e-06,0.000113799,White,0.998736203,White
Tyler,Freeman,0.320551902,0.006027872,0.001444445,0.000513743,Other,0.664060771,Other
Tyler,Gilbert,0.992768764,1.35e-05,6.25e-06,0.002762506,White,0.992768764,White
Tyler,Glasnow,0.836444974,3.72e-05,0.000190001,0.015173356,White,0.836444974,White
Tyler,Heineman,0.993869901,8.67e-07,1.24e-05,0.002011,White,0.993869901,White
Tyler,Holton,0.975174963,7.04e-06,9.43e-05,0.000627983,White,0.975174963,White
Vaughn,Grissom,0.03564477,0.014730799,0.009385284,0.000958534,Other,0.837510645,Other
Victor,Caratini,0.981744826,5.13e-06,7.25e-05,0.006483824,White,0.981744826,White
Vinny,Capra,0.938620389,2.75e-06,1.86e-05,0.024058564,White,0.938620389,White
Vladimir,Guerrero Jr.,3.02e-06,0.999309659,2.43e-05,3.46e-07,Black,0.999309659,Black
Vladimir,Gutierrez,0.001189669,0.931726158,0.000211697,0.000350595,Black,0.931726158,Black
Walker,Buehler,0.957604766,3.57e-06,5.4e-05,0.005522869,White,0.957604766,White
Wander,Franco,0.002114804,0.009675384,0.040337276,0.000280773,Asian,0.805417001,Other
Wil,Crowe,0.999019504,6.36e-08,1.74e-06,0.000145094,White,0.999019504,White
Will,Benson,5.12e-06,0.999417186,1.57e-05,1.36e-06,Black,0.999417186,Black
Will,Brennan,0.352387935,0.001406034,0.001543887,0.001448757,Other,0.636903703,White
Willi,Castro,0.006409285,0.06190566,3.51e-05,0.097685978,Asian,0.500214994,Other
William,Contreras,0.035450775,0.001086975,0.001478323,0.001224665,Asian,0.357500643,Other
Willians,Astudillo,0.05095784,0.025563728,0.001347445,0.004489814,Other,0.852413654,Other
Willie,Calhoun,0.002178864,0.412418455,0.00411715,0.00018917,Black,0.412418455,Other
Willson,Contreras,0.037682243,0.004838505,0.008580398,0.000474773,Other,0.658074617,Other
Willy,Adames,0.119011797,0.00073976,0.001550526,0.02913484,Other,0.824270546,Other
Wilmer,Difo,0.003725004,0.227500096,0.000530583,0.001916274,Asian,0.532384455,Other
Wilmer,Flores,0.140289098,0.000279669,0.005333627,0.000705431,Asian,0.337777525,Other
Wynton,Bernard,2.03e-06,0.999144554,8.07e-06,5.67e-07,Black,0.999144554,Black
Xander,Bogaerts,0.018367946,0.336851567,0.000603782,0.00297916,Other,0.618800461,Other
Xzavion,Curry,2.19e-06,0.999559343,5.91e-06,2.39e-06,Black,0.999559343,Black
Yadiel,Hernandez,0.019278198,0.031417634,0.018055538,0.006527577,Other,0.547124863,Other
Yainer,Diaz,0.067606181,0.007080839,0.003063775,0.0053624,Other,0.843820333,Other
Yan,Gomes,0.672818422,2.73e-05,0.000461768,0.006090294,White,0.672818422,White
Yasmani,Grandal,0.788414657,9.3e-06,0.000259232,0.093423598,White,0.788414657,White
Yency,Almonte,3.46e-05,0.980699122,1.81e-05,6.75e-05,Black,0.980699122,Black
Yennier,Cano,5.37e-05,0.96552217,0.000337506,3.77e-05,Black,0.96552217,Black
Yerry,De Los Santos,3.75e-05,0.980476081,0.000142574,5.43e-06,Black,0.980476081,Black
Yonathan,Daza,0.051746149,0.000326577,0.007922954,0.000902542,Other,0.734215438,Other
Yonny,Chirinos,0.011972871,0.009332066,0.004126265,0.006093417,Other,0.634069681,Other
Yordan,Alvarez,7.67e-07,0.999720156,6.07e-06,4.06e-07,Black,0.999720156,Black
Yu,Chang,0.000262328,0.000129921,0.000212984,6.41e-06,Asian,0.860093653,Asian
Yu,Darvish,0.001161746,7.34e-06,0.000271917,2.18e-05,Asian,0.79132092,Asian
Yuli,Gurriel,0.054133445,0.003468005,0.004748222,0.004013977,Other,0.813394487,Other
Zac,Gallen,0.975037336,1.2e-06,1.13e-05,0.001605973,White,0.975037336,White
Zach,Davies,0.906118512,5.33e-05,0.000407387,0.006770912,White,0.906118512,White
Zach,Eflin,0.144239992,0.000181451,0.000139805,0.286289811,Other,0.483692765,White
