Name,First_name,Last_name,Href,Player_headshot
Drew Rasmussen,Drew,Rasmussen,/player/drew-rasmussen-656876,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656876/headshot/67/current"
Robbie Ray,Robbie,Ray,/player/robbie-ray-592662,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592662/headshot/67/current"
J.T. Realmuto,J.T.,Realmuto,/player/j-t-realmuto-592663,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592663/headshot/67/current"
Jake Reed,Jake,Reed,/player/jake-reed-596082,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596082/headshot/67/current"
Rob Refsnyder,Rob,Refsnyder,/player/rob-refsnyder-608701,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608701/headshot/67/current"
Sean Reid-Foley,Sean,Reid-Foley,/player/sean-reid-foley-656887,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656887/headshot/67/current"
Zach Reks,Zach,Reks,/player/zach-reks-676646,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676646/headshot/67/current"
Anthony Rendon,Anthony,Rendon,/player/anthony-rendon-543685,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543685/headshot/67/current"
Hunter Renfroe,Hunter,Renfroe,/player/hunter-renfroe-592669,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592669/headshot/67/current"
Luis Rengifo,Luis,Rengifo,/player/luis-rengifo-650859,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650859/headshot/67/current"
Denyi Reyes,Denyi,Reyes,/player/denyi-reyes-660593,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660593/headshot/67/current"
Franmil Reyes,Franmil,Reyes,/player/franmil-reyes-614177,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/614177/headshot/67/current"
Gerardo Reyes,Gerardo,Reyes,/player/gerardo-reyes-622103,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622103/headshot/67/current"
Pablo Reyes,Pablo,Reyes,/player/pablo-reyes-622569,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622569/headshot/67/current"
Victor Reyes,Victor,Reyes,/player/victor-reyes-622682,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622682/headshot/67/current"
Bryan Reynolds,Bryan,Reynolds,/player/bryan-reynolds-668804,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668804/headshot/67/current"
Matt Reynolds,Matt,Reynolds,/player/matt-reynolds-608703,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608703/headshot/67/current"
Garrett Richards,Garrett,Richards,/player/garrett-richards-572070,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572070/headshot/67/current"
Trevor Richards,Trevor,Richards,/player/trevor-richards-670950,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670950/headshot/67/current"
JT Riddle,JT,Riddle,/player/jt-riddle-595375,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595375/headshot/67/current"
Austin Riley,Austin,Riley,/player/austin-riley-663586,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663586/headshot/67/current"
Edwin Ríos,Edwin,Ríos,/player/edwin-rios-621458,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621458/headshot/67/current"
Alfonso Rivas,Alfonso,Rivas,/player/alfonso-rivas-663845,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663845/headshot/67/current"
Emmanuel Rivera,Emmanuel,Rivera,/player/emmanuel-rivera-656896,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656896/headshot/67/current"
Sebastián  Rivero,Sebastián,Rivero,/player/sebastian-rivero-665861,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665861/headshot/67/current"
Anthony Rizzo,Anthony,Rizzo,/player/anthony-rizzo-519203,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/519203/headshot/67/current"
Luis Robert Jr.,Luis,Robert Jr.,/player/luis-robert-jr-673357,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/673357/headshot/67/current"
Ethan Roberts,Ethan,Roberts,/player/ethan-roberts-681799,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681799/headshot/67/current"
David Robertson,David,Robertson,/player/david-robertson-502085,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502085/headshot/67/current"
Kramer Robertson,Kramer,Robertson,/player/kramer-robertson-670298,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670298/headshot/67/current"
Chuckie Robinson,Chuckie,Robinson,/player/chuckie-robinson-642020,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642020/headshot/67/current"
Hansel Robles,Hansel,Robles,/player/hansel-robles-570663,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570663/headshot/67/current"
Victor Robles,Victor,Robles,/player/victor-robles-645302,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/645302/headshot/67/current"
Brendan Rodgers,Brendan,Rodgers,/player/brendan-rodgers-663898,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663898/headshot/67/current"
Carlos Rodón,Carlos,Rodón,/player/carlos-rodon-607074,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607074/headshot/67/current"
Eduardo Rodriguez,Eduardo,Rodriguez,/player/eduardo-rodriguez-593958,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/593958/headshot/67/current"
Elvin Rodriguez,Elvin,Rodriguez,/player/elvin-rodriguez-660730,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660730/headshot/67/current"
Dereck Rodríguez,Dereck,Rodríguez,/player/dereck-rodriguez-605446,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605446/headshot/67/current"
Joely Rodríguez,Joely,Rodríguez,/player/joely-rodriguez-570257,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570257/headshot/67/current"
Julio Rodríguez,Julio,Rodríguez,/player/julio-rodriguez-677594,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/677594/headshot/67/current"
Manuel Rodríguez,Manuel,Rodríguez,/player/manuel-rodriguez-655889,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/655889/headshot/67/current"
Yerry Rodríguez,Yerry,Rodríguez,/player/yerry-rodriguez-666720,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666720/headshot/67/current"
Josh Rogers,Josh,Rogers,/player/josh-rogers-642028,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642028/headshot/67/current"
Taylor Rogers,Taylor,Rogers,/player/taylor-rogers-573124,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/573124/headshot/67/current"
Trevor Rogers,Trevor,Rogers,/player/trevor-rogers-669432,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669432/headshot/67/current"
Tyler Rogers,Tyler,Rogers,/player/tyler-rogers-643511,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/643511/headshot/67/current"
Jose Rojas,Jose,Rojas,/player/jose-rojas-670351,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670351/headshot/67/current"
Josh Rojas,Josh,Rojas,/player/josh-rojas-668942,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668942/headshot/67/current"
Miguel Rojas,Miguel,Rojas,/player/miguel-rojas-500743,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/500743/headshot/67/current"
Jordan Romano,Jordan,Romano,/player/jordan-romano-605447,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605447/headshot/67/current"
Jhon Romero,Jhon,Romero,/player/jhon-romero-664584,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664584/headshot/67/current"
JoJo Romero,JoJo,Romero,/player/jojo-romero-668941,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668941/headshot/67/current"
Tommy Romero,Tommy,Romero,/player/tommy-romero-676720,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676720/headshot/67/current"
Austin Romine,Austin,Romine,/player/austin-romine-519222,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/519222/headshot/67/current"
Sergio Romo,Sergio,Romo,/player/sergio-romo-489265,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/489265/headshot/67/current"
Angel Rondón,Angel,Rondón,/player/angel-rondon-667373,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/667373/headshot/67/current"
Brent Rooker,Brent,Rooker,/player/brent-rooker-667670,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/667670/headshot/67/current"
Eddie Rosario,Eddie,Rosario,/player/eddie-rosario-592696,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592696/headshot/67/current"
Eguy Rosario,Eguy,Rosario,/player/eguy-rosario-666703,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666703/headshot/67/current"
Amed Rosario,Amed,Rosario,/player/amed-rosario-642708,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642708/headshot/67/current"
Kenny Rosenberg,Kenny,Rosenberg,/player/kenny-rosenberg-670046,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670046/headshot/67/current"
Bubby Rossman,Bubby,Rossman,/player/bubby-rossman-657745,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657745/headshot/67/current"
Michael Rucker,Michael,Rucker,/player/michael-rucker-621074,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621074/headshot/67/current"
Darin Ruf,Darin,Ruf,/player/darin-ruf-573131,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/573131/headshot/67/current"
Esteury Ruiz,Esteury,Ruiz,/player/esteury-ruiz-665923,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665923/headshot/67/current"
José Ruiz,José,Ruiz,/player/jose-ruiz-614179,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/614179/headshot/67/current"
Keibert Ruiz,Keibert,Ruiz,/player/keibert-ruiz-660688,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660688/headshot/67/current"
Norge Ruiz,Norge,Ruiz,/player/norge-ruiz-650204,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650204/headshot/67/current"
Adley Rutschman,Adley,Rutschman,/player/adley-rutschman-668939,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668939/headshot/67/current"
Joe Ryan,Joe,Ryan,/player/joe-ryan-657746,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657746/headshot/67/current"
Hyun Jin Ryu,Hyun,Jin Ryu,/player/hyun-jin-ryu-547943,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/547943/headshot/67/current"
Connor Sadzeck,Connor,Sadzeck,/player/connor-sadzeck-592712,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592712/headshot/67/current"
Chris Sale,Chris,Sale,/player/chris-sale-519242,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/519242/headshot/67/current"
Adrian Sampson,Adrian,Sampson,/player/adrian-sampson-592716,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592716/headshot/67/current"
Aaron Sanchez,Aaron,Sanchez,/player/aaron-sanchez-592717,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592717/headshot/67/current"
Aníbal Sánchez,Aníbal,Sánchez,/player/anibal-sanchez-434671,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/434671/headshot/67/current"
Cristopher Sánchez,Cristopher,Sánchez,/player/cristopher-sanchez-650911,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650911/headshot/67/current"
Gary Sánchez,Gary,Sánchez,/player/gary-sanchez-596142,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596142/headshot/67/current"
Jesús Sánchez,Jesús,Sánchez,/player/jesus-sanchez-660821,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660821/headshot/67/current"
Miguel Sánchez,Miguel,Sánchez,/player/miguel-sanchez-667376,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/667376/headshot/67/current"
Yolmer Sánchez,Yolmer,Sánchez,/player/yolmer-sanchez-570560,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570560/headshot/67/current"
Phoenix Sanders,Phoenix,Sanders,/player/phoenix-sanders-676637,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676637/headshot/67/current"
Nick Sandlin,Nick,Sandlin,/player/nick-sandlin-680704,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/680704/headshot/67/current"
Patrick Sandoval,Patrick,Sandoval,/player/patrick-sandoval-663776,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663776/headshot/67/current"
Cole Sands,Cole,Sands,/player/cole-sands-663485,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663485/headshot/67/current"
Donny Sands,Donny,Sands,/player/donny-sands-664848,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664848/headshot/67/current"
Reiver Sanmartin,Reiver,Sanmartin,/player/reiver-sanmartin-665665,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665665/headshot/67/current"
Miguel Sanó,Miguel,Sanó,/player/miguel-sano-593934,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/593934/headshot/67/current"
Carlos Santana,Carlos,Santana,/player/carlos-santana-467793,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/467793/headshot/67/current"
Dennis Santana,Dennis,Santana,/player/dennis-santana-642701,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642701/headshot/67/current"
Anthony Santander,Anthony,Santander,/player/anthony-santander-623993,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623993/headshot/67/current"
Tony Santillan,Tony,Santillan,/player/tony-santillan-663574,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663574/headshot/67/current"
Gregory Santos,Gregory,Santos,/player/gregory-santos-666619,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666619/headshot/67/current"
Tayler Saucedo,Tayler,Saucedo,/player/tayler-saucedo-642048,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642048/headshot/67/current"
Hirokazu Sawamura,Hirokazu,Sawamura,/player/hirokazu-sawamura-617228,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/617228/headshot/67/current"
Josh Sborz,Josh,Sborz,/player/josh-sborz-622250,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622250/headshot/67/current"
Max Scherzer,Max,Scherzer,/player/max-scherzer-453286,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/453286/headshot/67/current"
Clarke Schmidt,Clarke,Schmidt,/player/clarke-schmidt-657376,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657376/headshot/67/current"
Jonathan Schoop,Jonathan,Schoop,/player/jonathan-schoop-570731,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/570731/headshot/67/current"
John Schreiber,John,Schreiber,/player/john-schreiber-670167,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670167/headshot/67/current"
Max Schrock,Max,Schrock,/player/max-schrock-621011,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621011/headshot/67/current"
Kyle Schwarber,Kyle,Schwarber,/player/kyle-schwarber-656941,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656941/headshot/67/current"
Frank Schwindel,Frank,Schwindel,/player/frank-schwindel-643524,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/643524/headshot/67/current"
Tanner Scott,Tanner,Scott,/player/tanner-scott-656945,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656945/headshot/67/current"
Tayler Scott,Tayler,Scott,/player/tayler-scott-605463,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605463/headshot/67/current"
Connor Seabold,Connor,Seabold,/player/connor-seabold-657756,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657756/headshot/67/current"
Corey Seager,Corey,Seager,/player/corey-seager-608369,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608369/headshot/67/current"
JP Sears,JP,Sears,/player/jp-sears-676664,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676664/headshot/67/current"
Cody Sedlock,Cody,Sedlock,/player/cody-sedlock-642060,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642060/headshot/67/current"
Jean Segura,Jean,Segura,/player/jean-segura-516416,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/516416/headshot/67/current"
Sam Selman,Sam,Selman,/player/sam-selman-572125,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572125/headshot/67/current"
Marcus Semien,Marcus,Semien,/player/marcus-semien-543760,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543760/headshot/67/current"
Antonio Senzatela,Antonio,Senzatela,/player/antonio-senzatela-622608,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622608/headshot/67/current"
Nick Senzel,Nick,Senzel,/player/nick-senzel-669222,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669222/headshot/67/current"
Brian Serven,Brian,Serven,/player/brian-serven-661531,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/661531/headshot/67/current"
Anderson Severino,Anderson,Severino,/player/anderson-severino-644429,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/644429/headshot/67/current"
Luis Severino,Luis,Severino,/player/luis-severino-622663,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/622663/headshot/67/current"
Pedro Severino,Pedro,Severino,/player/pedro-severino-600474,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/600474/headshot/67/current"
Paul Sewald,Paul,Sewald,/player/paul-sewald-623149,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/623149/headshot/67/current"
Bryan Shaw,Bryan,Shaw,/player/bryan-shaw-543766,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543766/headshot/67/current"
Travis Shaw,Travis,Shaw,/player/travis-shaw-543768,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/543768/headshot/67/current"
Gavin Sheets,Gavin,Sheets,/player/gavin-sheets-657757,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657757/headshot/67/current"
Jordan Sheffield,Jordan,Sheffield,/player/jordan-sheffield-642068,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642068/headshot/67/current"
Justus Sheffield,Justus,Sheffield,/player/justus-sheffield-656954,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656954/headshot/67/current"
Zack Short,Zack,Short,/player/zack-short-670097,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670097/headshot/67/current"
Chasen Shreve,Chasen,Shreve,/player/chasen-shreve-592741,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592741/headshot/67/current"
Michael Siani,Michael,Siani,/player/michael-siani-672279,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/672279/headshot/67/current"
Magneuris Sierra,Magneuris,Sierra,/player/magneuris-sierra-642423,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642423/headshot/67/current"
Chase Silseth,Chase,Silseth,/player/chase-silseth-681217,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/681217/headshot/67/current"
Andrelton Simmons,Andrelton,Simmons,/player/andrelton-simmons-592743,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592743/headshot/67/current"
Lucas Sims,Lucas,Sims,/player/lucas-sims-608371,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/608371/headshot/67/current"
Brady Singer,Brady,Singer,/player/brady-singer-663903,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663903/headshot/67/current"
Jose Siri,Jose,Siri,/player/jose-siri-642350,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642350/headshot/67/current"
Tarik Skubal,Tarik,Skubal,/player/tarik-skubal-669373,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669373/headshot/67/current"
Austin Slater,Austin,Slater,/player/austin-slater-596103,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/596103/headshot/67/current"
