First Name,Last Name,Image,Truth
Sam,Long,../Photos/Sam_Long.jpg,
Kyle,Tyler,../Photos/Kyle_Tyler.jpg,
Aaron,Whitefield,../Photos/Aaron_Whitefield.jpg,
Spenser,Watkins,../Photos/Spenser_Watkins.jpg,
Matt,Gage,../Photos/Matt_Gage.jpg,White
Tommy,Henry,../Photos/Tommy_Henry.jpg,White
Chad,Kuhl,../Photos/Chad_Kuhl.jpg,
Matt,Strahm,../Photos/Matt_Strahm.jpg,
Kyle,Garlick,../Photos/Kyle_Garlick.jpg,White
Bobby,Bradley,../Photos/Bobby_Bradley.jpg,Black
Nick,Duron,../Photos/Nick_Duron.jpg,White
Max,Castillo,../Photos/Max_Castillo.jpg,Other
Hunter,Greene,../Photos/Hunter_Greene.jpg,Black
Logan,Allen,../Photos/Logan_Allen.jpg,White
Dixon,Machado,../Photos/Dixon_Machado.jpg,
Jordan,Lyles,../Photos/Jordan_Lyles.jpg,
Dakota,Hudson,../Photos/Dakota_Hudson.jpg,White
Anthony,Alford,../Photos/Anthony_Alford.jpg,Black
Yency,Almonte,../Photos/Yency_Almonte.jpg,Black
Mark,Mathias,../Photos/Mark_Mathias.jpg,
Adam,Kolarek,../Photos/Adam_Kolarek.jpg,
Miles,Mastrobuoni,../Photos/Miles_Mastrobuoni.jpg,
Keegan,Akin,../Photos/Keegan_Akin.jpg,White
Jazz,Chisholm Jr.,../Photos/Jazz_Chisholm Jr..jpg,
Austin,Allen,../Photos/Austin_Allen.jpg,White
Alex,Call,../Photos/Alex_Call.jpg,White
Jake,Hager,../Photos/Jake_Hager.jpg,White
Michael,Stefanic,../Photos/Michael_Stefanic.jpg,
Alec,Bohm,../Photos/Alec_Bohm.jpg,White
Bailey,Falter,../Photos/Bailey_Falter.jpg,White
Geraldo,Perdomo,../Photos/Geraldo_Perdomo.jpg,
Tyler,Thornburg,../Photos/Tyler_Thornburg.jpg,
Thairo,Estrada,../Photos/Thairo_Estrada.jpg,Other
Drew,Smith,../Photos/Drew_Smith.jpg,
TJ,Friedl,../Photos/TJ_Friedl.jpg,White
Brandon,Marsh,../Photos/Brandon_Marsh.jpg,
Tony,Kemp,../Photos/Tony_Kemp.jpg,
Andrew,Velazquez,../Photos/Andrew_Velazquez.jpg,
Bubba,Thompson,../Photos/Bubba_Thompson.jpg,
Stephen,Nogosek,../Photos/Stephen_Nogosek.jpg,
Andrew,McCutchen,../Photos/Andrew_McCutchen.jpg,
Frank,Schwindel,../Photos/Frank_Schwindel.jpg,
Ji,Man Choi,../Photos/Ji_Man Choi.jpg,
Matt,Foster,../Photos/Matt_Foster.jpg,White
Luke,Weaver,../Photos/Luke_Weaver.jpg,
Ralph,Garza Jr.,../Photos/Ralph_Garza Jr..jpg,
Steven,Okert,../Photos/Steven_Okert.jpg,
Austin,Romine,../Photos/Austin_Romine.jpg,
Sean,Manaea,../Photos/Sean_Manaea.jpg,
Darwinzon,Hernandez,../Photos/Darwinzon_Hernandez.jpg,
Hirokazu,Sawamura,../Photos/Hirokazu_Sawamura.jpg,
Hunter,Gaddis,../Photos/Hunter_Gaddis.jpg,White
Travis,Swaggerty,../Photos/Travis_Swaggerty.jpg,
Randal,Grichuk,../Photos/Randal_Grichuk.jpg,White
Brett,Phillips,../Photos/Brett_Phillips.jpg,
Evan,Longoria,../Photos/Evan_Longoria.jpg,
Giancarlo,Stanton,../Photos/Giancarlo_Stanton.jpg,
Daniel,Norris,../Photos/Daniel_Norris.jpg,
William,Contreras,../Photos/William_Contreras.jpg,Other
Tommy,La Stella,../Photos/Tommy_La Stella.jpg,
Mitch,Keller,../Photos/Mitch_Keller.jpg,White
Cole,Sands,../Photos/Cole_Sands.jpg,
Travis,Demeritte,../Photos/Travis_Demeritte.jpg,Black
Willson,Contreras,../Photos/Willson_Contreras.jpg,Other
Eric,Haase,../Photos/Eric_Haase.jpg,White
Tyler,Nevin,../Photos/Tyler_Nevin.jpg,
John,King,../Photos/John_King.jpg,
Raynel,Espinal,../Photos/Raynel_Espinal.jpg,Other
Adam,Frazier,../Photos/Adam_Frazier.jpg,White
Aramis,Garcia,../Photos/Aramis_Garcia.jpg,Other
Mason,Thompson,../Photos/Mason_Thompson.jpg,
Mike,Clevinger,../Photos/Mike_Clevinger.jpg,White
Dansby,Swanson,../Photos/Dansby_Swanson.jpg,
Shane,Baz,../Photos/Shane_Baz.jpg,White
Jonah,Heim,../Photos/Jonah_Heim.jpg,White
Jeff,Brigham,../Photos/Jeff_Brigham.jpg,White
Stephen,Piscotty,../Photos/Stephen_Piscotty.jpg,
Heath,Hembree,../Photos/Heath_Hembree.jpg,White
Bryce,Montes de Oca,../Photos/Bryce_Montes de Oca.jpg,
Pete,Alonso,../Photos/Pete_Alonso.jpg,White
Danny,Young,../Photos/Danny_Young.jpg,
Jermaine,Palacios,../Photos/Jermaine_Palacios.jpg,
Clayton,Kershaw,../Photos/Clayton_Kershaw.jpg,
David,McKay,../Photos/David_McKay.jpg,
Drew,Hutchison,../Photos/Drew_Hutchison.jpg,White
Josh,Rogers,../Photos/Josh_Rogers.jpg,
Francisco,Lindor,../Photos/Francisco_Lindor.jpg,
Kohei,Arihara,../Photos/Kohei_Arihara.jpg,Asian
Eduard,Bazardo,../Photos/Eduard_Bazardo.jpg,Black
Nick,Pratto,../Photos/Nick_Pratto.jpg,
Spencer,Patton,../Photos/Spencer_Patton.jpg,
Dean,Kremer,../Photos/Dean_Kremer.jpg,
Ryan,Thompson,../Photos/Ryan_Thompson.jpg,
Xzavion,Curry,../Photos/Xzavion_Curry.jpg,Black
Aristides,Aquino,../Photos/Aristides_Aquino.jpg,Black
Reid,Detmers,../Photos/Reid_Detmers.jpg,White
Yimi,Garcia,../Photos/Yimi_Garcia.jpg,
Sam,Coonrod,../Photos/Sam_Coonrod.jpg,White
Blake,Taylor,../Photos/Blake_Taylor.jpg,
Pedro,Avila,../Photos/Pedro_Avila.jpg,Other
Austin,Slater,../Photos/Austin_Slater.jpg,
Caleb,Thielbar,../Photos/Caleb_Thielbar.jpg,
Ryan,Tepera,../Photos/Ryan_Tepera.jpg,
Ray,Kerr,../Photos/Ray_Kerr.jpg,
Spencer,Strider,../Photos/Spencer_Strider.jpg,
Luke,Barker,../Photos/Luke_Barker.jpg,White
Joey,Wendle,../Photos/Joey_Wendle.jpg,
Gavin,Lux,../Photos/Gavin_Lux.jpg,
Sheldon,Neuse,../Photos/Sheldon_Neuse.jpg,
Trent,Thornton,../Photos/Trent_Thornton.jpg,
Emmanuel,Clase,../Photos/Emmanuel_Clase.jpg,Black
Justin,Verlander,../Photos/Justin_Verlander.jpg,
Elehuris,Montero,../Photos/Elehuris_Montero.jpg,
Yainer,Diaz,../Photos/Yainer_Diaz.jpg,Other
Michael,A. Taylor,../Photos/Michael_A. Taylor.jpg,
Tyson,Miller,../Photos/Tyson_Miller.jpg,
Bobby,Witt Jr.,../Photos/Bobby_Witt Jr..jpg,
Brent,Suter,../Photos/Brent_Suter.jpg,
Bryan,Lavastida,../Photos/Bryan_Lavastida.jpg,
Luis,Cessa,../Photos/Luis_Cessa.jpg,Other
Eli,Morgan,../Photos/Eli_Morgan.jpg,
Ron,Marinaccio,../Photos/Ron_Marinaccio.jpg,
Gabriel,Moreno,../Photos/Gabriel_Moreno.jpg,
Carl,Edwards Jr.,../Photos/Carl_Edwards Jr..jpg,
Mike,Mayers,../Photos/Mike_Mayers.jpg,
Michael,Kelly,../Photos/Michael_Kelly.jpg,
Yasmani,Grandal,../Photos/Yasmani_Grandal.jpg,White
Edwin,Uceta,../Photos/Edwin_Uceta.jpg,
Juan,Lagares,../Photos/Juan_Lagares.jpg,
Nick,Senzel,../Photos/Nick_Senzel.jpg,
Rafael,Montero,../Photos/Rafael_Montero.jpg,
Christian,Arroyo,../Photos/Christian_Arroyo.jpg,White
Charlie,Culberson,../Photos/Charlie_Culberson.jpg,White
Chad,Pinder,../Photos/Chad_Pinder.jpg,
Andrew,Wantz,../Photos/Andrew_Wantz.jpg,
Ian,Anderson,../Photos/Ian_Anderson.jpg,White
Michael,Kopech,../Photos/Michael_Kopech.jpg,
Luis,Guillorme,../Photos/Luis_Guillorme.jpg,Other
Nolan,Jones,../Photos/Nolan_Jones.jpg,White
Jackson,Tetreault,../Photos/Jackson_Tetreault.jpg,
Christian,Bethancourt,../Photos/Christian_Bethancourt.jpg,Black
Freddy,Tarnok,../Photos/Freddy_Tarnok.jpg,
Bryan,De La Cruz,../Photos/Bryan_De La Cruz.jpg,
Patrick,Mazeika,../Photos/Patrick_Mazeika.jpg,
Alex,Claudio,../Photos/Alex_Claudio.jpg,White
Alec,Burleson,../Photos/Alec_Burleson.jpg,White
Aaron,Sanchez,../Photos/Aaron_Sanchez.jpg,
Cody,Bellinger,../Photos/Cody_Bellinger.jpg,White
Luke,Raley,../Photos/Luke_Raley.jpg,
Bryan,Hoeing,../Photos/Bryan_Hoeing.jpg,White
Jason,Alexander,../Photos/Jason_Alexander.jpg,White
Daniel,Bard,../Photos/Daniel_Bard.jpg,White
Matt,Swarmer,../Photos/Matt_Swarmer.jpg,
Meibrys,Viloria,../Photos/Meibrys_Viloria.jpg,
A.J.,Alexy,../Photos/A.J._Alexy.jpg,White
Korey,Lee,../Photos/Korey_Lee.jpg,
Ender,Inciarte,../Photos/Ender_Inciarte.jpg,White
Dillon,Peters,../Photos/Dillon_Peters.jpg,
Brian,Serven,../Photos/Brian_Serven.jpg,
Cody,Sedlock,../Photos/Cody_Sedlock.jpg,
Garrett,Stubbs,../Photos/Garrett_Stubbs.jpg,
Josh,Winder,../Photos/Josh_Winder.jpg,
Tyler,Stephenson,../Photos/Tyler_Stephenson.jpg,
Juan,Yepez,../Photos/Juan_Yepez.jpg,
Denyi,Reyes,../Photos/Denyi_Reyes.jpg,
Jared,Solomon,../Photos/Jared_Solomon.jpg,
Brendon,Little,../Photos/Brendon_Little.jpg,
Craig,Stammen,../Photos/Craig_Stammen.jpg,
J.J.,Matijevic,../Photos/J.J._Matijevic.jpg,
Jose,Trevino,../Photos/Jose_Trevino.jpg,
Albert,Pujols,../Photos/Albert_Pujols.jpg,
Gleyber,Torres,../Photos/Gleyber_Torres.jpg,
Vinnie,Pasquantino,../Photos/Vinnie_Pasquantino.jpg,
Dallas,Keuchel,../Photos/Dallas_Keuchel.jpg,
Jake,Cronenworth,../Photos/Jake_Cronenworth.jpg,White
Yonny,Chirinos,../Photos/Yonny_Chirinos.jpg,Other
Jalen,Beeks,../Photos/Jalen_Beeks.jpg,White
Chase,Anderson,../Photos/Chase_Anderson.jpg,White
Justin,Upton,../Photos/Justin_Upton.jpg,
Mark,Vientos,../Photos/Mark_Vientos.jpg,
Darren,O'Day,../Photos/Darren_O'Day.jpg,
Carlos,Correa,../Photos/Carlos_Correa.jpg,Other
Andrew,Nardi,../Photos/Andrew_Nardi.jpg,
Canaan,Smith-Njigba,../Photos/Canaan_Smith-Njigba.jpg,
Derek,Law,../Photos/Derek_Law.jpg,
Phillips,Valdez,../Photos/Phillips_Valdez.jpg,
Zach,Plesac,../Photos/Zach_Plesac.jpg,
Matt,Wisler,../Photos/Matt_Wisler.jpg,
Kyle,Dowdy,../Photos/Kyle_Dowdy.jpg,White
Nate,Eaton,../Photos/Nate_Eaton.jpg,White
Yadier,Molina,../Photos/Yadier_Molina.jpg,
Tyrone,Taylor,../Photos/Tyrone_Taylor.jpg,
Humberto,Castellanos,../Photos/Humberto_Castellanos.jpg,Other
Nolan,Gorman,../Photos/Nolan_Gorman.jpg,White
Marcus,Wilson,../Photos/Marcus_Wilson.jpg,
Max,Kranick,../Photos/Max_Kranick.jpg,
David,Bednar,../Photos/David_Bednar.jpg,White
Trea,Turner,../Photos/Trea_Turner.jpg,
Lucas,Sims,../Photos/Lucas_Sims.jpg,
Austin,Brice,../Photos/Austin_Brice.jpg,White
Tanner,Rainey,../Photos/Tanner_Rainey.jpg,
Kody,Clemens,../Photos/Kody_Clemens.jpg,White
Garrett,Hill,../Photos/Garrett_Hill.jpg,White
Brett,Baty,../Photos/Brett_Baty.jpg,White
Jhoan,Duran,../Photos/Jhoan_Duran.jpg,Other
Chris,Sale,../Photos/Chris_Sale.jpg,
Jon,Gray,../Photos/Jon_Gray.jpg,White
Chuckie,Robinson,../Photos/Chuckie_Robinson.jpg,
Braxton,Garrett,../Photos/Braxton_Garrett.jpg,White
Domingo,Tapia,../Photos/Domingo_Tapia.jpg,
Sandy,Leon,../Photos/Sandy_Leon.jpg,
DJ,Stewart,../Photos/DJ_Stewart.jpg,
Freddy,Peralta,../Photos/Freddy_Peralta.jpg,
Matt,Wallner,../Photos/Matt_Wallner.jpg,
Hunter,Brown,../Photos/Hunter_Brown.jpg,White
Zach,Eflin,../Photos/Zach_Eflin.jpg,White
Alex,Verdugo,../Photos/Alex_Verdugo.jpg,
Cristofer,Ogando,../Photos/Cristofer_Ogando.jpg,
Nick,Mears,../Photos/Nick_Mears.jpg,
Seth,Martinez,../Photos/Seth_Martinez.jpg,
Anthony,Rizzo,../Photos/Anthony_Rizzo.jpg,
Roansy,Contreras,../Photos/Roansy_Contreras.jpg,Black
Max,Meyer,../Photos/Max_Meyer.jpg,
Bradley,Zimmer,../Photos/Bradley_Zimmer.jpg,
Jovani,Moran,../Photos/Jovani_Moran.jpg,
Dalton,Guthrie,../Photos/Dalton_Guthrie.jpg,Other
Tony,Santillan,../Photos/Tony_Santillan.jpg,
Collin,Snider,../Photos/Collin_Snider.jpg,
Caleb,Smith,../Photos/Caleb_Smith.jpg,
Joe,Ryan,../Photos/Joe_Ryan.jpg,
Kendall,Graveman,../Photos/Kendall_Graveman.jpg,White
David,Hensley,../Photos/David_Hensley.jpg,White
Daniel,Duarte,../Photos/Daniel_Duarte.jpg,Other
Kyle,Bradish,../Photos/Kyle_Bradish.jpg,White
Madison,Bumgarner,../Photos/Madison_Bumgarner.jpg,White
Luis,Arraez,../Photos/Luis_Arraez.jpg,Other
Pablo,Reyes,../Photos/Pablo_Reyes.jpg,
Robbie,Grossman,../Photos/Robbie_Grossman.jpg,White
Nathaniel,Lowe,../Photos/Nathaniel_Lowe.jpg,
Adam,Ottavino,../Photos/Adam_Ottavino.jpg,
Triston,Casas,../Photos/Triston_Casas.jpg,Other
Trevor,Story,../Photos/Trevor_Story.jpg,
Tony,Wolters,../Photos/Tony_Wolters.jpg,
Aneurys,Zabala,../Photos/Aneurys_Zabala.jpg,
Mike,Minor,../Photos/Mike_Minor.jpg,
Sam,Haggerty,../Photos/Sam_Haggerty.jpg,White
Adrian,Houser,../Photos/Adrian_Houser.jpg,White
Robert,Gsellman,../Photos/Robert_Gsellman.jpg,White
Anthony,Rendon,../Photos/Anthony_Rendon.jpg,
Mike,Ford,../Photos/Mike_Ford.jpg,White
Michael,Brantley,../Photos/Michael_Brantley.jpg,Other
Joe,Smith,../Photos/Joe_Smith.jpg,
Tim,Hill,../Photos/Tim_Hill.jpg,White
Chas,McCormick,../Photos/Chas_McCormick.jpg,
Kramer,Robertson,../Photos/Kramer_Robertson.jpg,
Connor,Overton,../Photos/Connor_Overton.jpg,
Zach,Logue,../Photos/Zach_Logue.jpg,
Manny,Machado,../Photos/Manny_Machado.jpg,
Yerry,De Los Santos,../Photos/Yerry_De Los Santos.jpg,
Andres,Machado,../Photos/Andres_Machado.jpg,
Dylan,Lee,../Photos/Dylan_Lee.jpg,
Jake,Lamb,../Photos/Jake_Lamb.jpg,
Luis,Rengifo,../Photos/Luis_Rengifo.jpg,
John,Schreiber,../Photos/John_Schreiber.jpg,
Gregory,Santos,../Photos/Gregory_Santos.jpg,
Yordan,Alvarez,../Photos/Yordan_Alvarez.jpg,Black
Ryan,Pressly,../Photos/Ryan_Pressly.jpg,
Alex,Bregman,../Photos/Alex_Bregman.jpg,White
Ian,Happ,../Photos/Ian_Happ.jpg,White
Craig,Kimbrel,../Photos/Craig_Kimbrel.jpg,
Tanner,Scott,../Photos/Tanner_Scott.jpg,
Max,Muncy,../Photos/Max_Muncy.jpg,
Franklin,German,../Photos/Franklin_German.jpg,White
Gavin,Sheets,../Photos/Gavin_Sheets.jpg,
Anthony,Bemboom,../Photos/Anthony_Bemboom.jpg,White
Trevor,Gott,../Photos/Trevor_Gott.jpg,White
Pavin,Smith,../Photos/Pavin_Smith.jpg,
Lucas,Luetge,../Photos/Lucas_Luetge.jpg,
Kyle,Finnegan,../Photos/Kyle_Finnegan.jpg,White
Josh,Harrison,../Photos/Josh_Harrison.jpg,Black
Brandon,Bielak,../Photos/Brandon_Bielak.jpg,White
Oswaldo,Cabrera,../Photos/Oswaldo_Cabrera.jpg,Other
Nico,Hoerner,../Photos/Nico_Hoerner.jpg,White
Austin,Davis,../Photos/Austin_Davis.jpg,White
Nick,Pivetta,../Photos/Nick_Pivetta.jpg,
Hayden,Wesneski,../Photos/Hayden_Wesneski.jpg,
Michael,Plassmeyer,../Photos/Michael_Plassmeyer.jpg,
Aaron,Ashby,../Photos/Aaron_Ashby.jpg,White
Trevor,Megill,../Photos/Trevor_Megill.jpg,
Nick,Sandlin,../Photos/Nick_Sandlin.jpg,
Vince,Velasquez,../Photos/Vince_Velasquez.jpg,
Jordan,Weems,../Photos/Jordan_Weems.jpg,
Kyle,Higashioka,../Photos/Kyle_Higashioka.jpg,White
Marco,Gonzales,../Photos/Marco_Gonzales.jpg,Other
Joey,Gallo,../Photos/Joey_Gallo.jpg,White
Eddie,Rosario,../Photos/Eddie_Rosario.jpg,
Garrett,Whitlock,../Photos/Garrett_Whitlock.jpg,
Tyler,Danish,../Photos/Tyler_Danish.jpg,White
Terrance,Gore,../Photos/Terrance_Gore.jpg,Black
John,Means,../Photos/John_Means.jpg,
Kaleb,Ort,../Photos/Kaleb_Ort.jpg,
Garrett,Cleavinger,../Photos/Garrett_Cleavinger.jpg,White
Rafael,Ortega,../Photos/Rafael_Ortega.jpg,
Michel,Baez,../Photos/Michel_Baez.jpg,Other
Josh,Winckowski,../Photos/Josh_Winckowski.jpg,
MacKenzie,Gore,../Photos/MacKenzie_Gore.jpg,White
Mychal,Givens,../Photos/Mychal_Givens.jpg,Black
MJ,Melendez,../Photos/MJ_Melendez.jpg,
Ryan,Helsley,../Photos/Ryan_Helsley.jpg,White
Tommy,Hunter,../Photos/Tommy_Hunter.jpg,White
Ryan,Borucki,../Photos/Ryan_Borucki.jpg,White
Johan,Oviedo,../Photos/Johan_Oviedo.jpg,
James,Karinchak,../Photos/James_Karinchak.jpg,White
Payton,Henry,../Photos/Payton_Henry.jpg,White
Taylor,Trammell,../Photos/Taylor_Trammell.jpg,
Corey,Dickerson,../Photos/Corey_Dickerson.jpg,White
Jared,Walsh,../Photos/Jared_Walsh.jpg,
Logan,Gillaspie,../Photos/Logan_Gillaspie.jpg,White
Ryan,Weber,../Photos/Ryan_Weber.jpg,
JJ,Bleday,../Photos/JJ_Bleday.jpg,White
Ronel,Blanco,../Photos/Ronel_Blanco.jpg,Black
Lucas,Giolito,../Photos/Lucas_Giolito.jpg,White
Ezequiel,Duran,../Photos/Ezequiel_Duran.jpg,Black
Drew,VerHagen,../Photos/Drew_VerHagen.jpg,
Adalberto,Mondesi,../Photos/Adalberto_Mondesi.jpg,
Seth,Brown,../Photos/Seth_Brown.jpg,White
Rowdy,Tellez,../Photos/Rowdy_Tellez.jpg,
Wily,Peralta,../Photos/Wily_Peralta.jpg,
J.P.,Crawford,../Photos/J.P._Crawford.jpg,Black
Colin,Holderman,../Photos/Colin_Holderman.jpg,White
Jarren,Duran,../Photos/Jarren_Duran.jpg,White
Giovanny,Gallegos,../Photos/Giovanny_Gallegos.jpg,Other
Bowden,Francis,../Photos/Bowden_Francis.jpg,White
Albert,Abreu,../Photos/Albert_Abreu.jpg,Other
Jose,Butto,../Photos/Jose_Butto.jpg,
Drew,Jackson,../Photos/Drew_Jackson.jpg,White
Sam,Clay,../Photos/Sam_Clay.jpg,White
Riley,Adams,../Photos/Riley_Adams.jpg,White
Michael,Harris II,../Photos/Michael_Harris II.jpg,
Stephen,Vogt,../Photos/Stephen_Vogt.jpg,
Nick,Neidert,../Photos/Nick_Neidert.jpg,
Brad,Keller,../Photos/Brad_Keller.jpg,White
David,Fletcher,../Photos/David_Fletcher.jpg,White
Jorge,Alcala,../Photos/Jorge_Alcala.jpg,Black
Scott,Alexander,../Photos/Scott_Alexander.jpg,White
Matt,Reynolds,../Photos/Matt_Reynolds.jpg,
Keibert,Ruiz,../Photos/Keibert_Ruiz.jpg,
Harrison,Bader,../Photos/Harrison_Bader.jpg,White
Rougned,Odor,../Photos/Rougned_Odor.jpg,
Matt,Festa,../Photos/Matt_Festa.jpg,White
Touki,Toussaint,../Photos/Touki_Toussaint.jpg,
Luis,Torrens,../Photos/Luis_Torrens.jpg,
Greg,Allen,../Photos/Greg_Allen.jpg,Black
Reiver,Sanmartin,../Photos/Reiver_Sanmartin.jpg,
Zach,Davies,../Photos/Zach_Davies.jpg,White
DJ,LeMahieu,../Photos/DJ_LeMahieu.jpg,
Didi,Gregorius,../Photos/Didi_Gregorius.jpg,Black
David,Peralta,../Photos/David_Peralta.jpg,
Seiya,Suzuki,../Photos/Seiya_Suzuki.jpg,Asian
Kyle,Tucker,../Photos/Kyle_Tucker.jpg,
David,Bote,../Photos/David_Bote.jpg,White
Luke,Williams,../Photos/Luke_Williams.jpg,
Tyler,Duffey,../Photos/Tyler_Duffey.jpg,White
Dinelson,Lamet,../Photos/Dinelson_Lamet.jpg,
Willi,Castro,../Photos/Willi_Castro.jpg,Other
Eguy,Rosario,../Photos/Eguy_Rosario.jpg,
Spencer,Howard,../Photos/Spencer_Howard.jpg,White
Cam,Gallagher,../Photos/Cam_Gallagher.jpg,White
Jared,Koenig,../Photos/Jared_Koenig.jpg,
Edward,Cabrera,../Photos/Edward_Cabrera.jpg,Black
Bennett,Sousa,../Photos/Bennett_Sousa.jpg,
Dylan,Moore,../Photos/Dylan_Moore.jpg,
Huascar,Ynoa,../Photos/Huascar_Ynoa.jpg,
Matt,Peacock,../Photos/Matt_Peacock.jpg,
Jean,Segura,../Photos/Jean_Segura.jpg,
Graham,Ashcraft,../Photos/Graham_Ashcraft.jpg,White
Dairon,Blanco,../Photos/Dairon_Blanco.jpg,Black
Justin,Topa,../Photos/Justin_Topa.jpg,
Jandel,Gustave,../Photos/Jandel_Gustave.jpg,Black
Andrelton,Simmons,../Photos/Andrelton_Simmons.jpg,
Cole,Irvin,../Photos/Cole_Irvin.jpg,White
Jordan,Hicks,../Photos/Jordan_Hicks.jpg,Black
Tommy,Romero,../Photos/Tommy_Romero.jpg,
Travis,Jankowski,../Photos/Travis_Jankowski.jpg,White
Jaylin,Davis,../Photos/Jaylin_Davis.jpg,Black
Tyler,Wells,../Photos/Tyler_Wells.jpg,
Max,Stassi,../Photos/Max_Stassi.jpg,
Zac,Lowther,../Photos/Zac_Lowther.jpg,
Darick,Hall,../Photos/Darick_Hall.jpg,White
Hector,Neris,../Photos/Hector_Neris.jpg,
Kyle,Hendricks,../Photos/Kyle_Hendricks.jpg,White
Cole,Tucker,../Photos/Cole_Tucker.jpg,
Alex,Young,../Photos/Alex_Young.jpg,
Mark,Leiter Jr.,../Photos/Mark_Leiter Jr..jpg,
Andrew,Knizner,../Photos/Andrew_Knizner.jpg,
Chris,Bassitt,../Photos/Chris_Bassitt.jpg,White
Kirby,Yates,../Photos/Kirby_Yates.jpg,
Kurt,Suzuki,../Photos/Kurt_Suzuki.jpg,
Cal,Raleigh,../Photos/Cal_Raleigh.jpg,
Bryan,Shaw,../Photos/Bryan_Shaw.jpg,
Trevor,Rogers,../Photos/Trevor_Rogers.jpg,
Yohan,Ramirez,../Photos/Yohan_Ramirez.jpg,
Kenley,Jansen,../Photos/Kenley_Jansen.jpg,Black
Dylan,Floro,../Photos/Dylan_Floro.jpg,White
Rob,Zastryzny,../Photos/Rob_Zastryzny.jpg,
Vinny,Capra,../Photos/Vinny_Capra.jpg,White
Brad,Boxberger,../Photos/Brad_Boxberger.jpg,White
Stuart,Fairchild,../Photos/Stuart_Fairchild.jpg,Asian
Andre,Pallante,../Photos/Andre_Pallante.jpg,
Chris,Martin,../Photos/Chris_Martin.jpg,
Nelson,Cruz,../Photos/Nelson_Cruz.jpg,Other
Pierce,Johnson,../Photos/Pierce_Johnson.jpg,White
Jake,Walsh,../Photos/Jake_Walsh.jpg,
James,Outman,../Photos/James_Outman.jpg,
Franchy,Cordero,../Photos/Franchy_Cordero.jpg,Black
Noah,Syndergaard,../Photos/Noah_Syndergaard.jpg,
Nick,Vespi,../Photos/Nick_Vespi.jpg,
Tucker,Barnhart,../Photos/Tucker_Barnhart.jpg,White
Sean,Doolittle,../Photos/Sean_Doolittle.jpg,White
Kevin,Ginkel,../Photos/Kevin_Ginkel.jpg,White
Jonathan,Heasley,../Photos/Jonathan_Heasley.jpg,White
Jake,McGee,../Photos/Jake_McGee.jpg,
Luis,Severino,../Photos/Luis_Severino.jpg,
Cam,Vieaux,../Photos/Cam_Vieaux.jpg,
Jackson,Stephens,../Photos/Jackson_Stephens.jpg,
Taylor,Jones,../Photos/Taylor_Jones.jpg,Other
Cal,Stevenson,../Photos/Cal_Stevenson.jpg,
Austin,Hedges,../Photos/Austin_Hedges.jpg,White
Jed,Lowrie,../Photos/Jed_Lowrie.jpg,
Rich,Hill,../Photos/Rich_Hill.jpg,White
Matt,Moore,../Photos/Matt_Moore.jpg,
Kevin,Gausman,../Photos/Kevin_Gausman.jpg,White
Brendan,Rodgers,../Photos/Brendan_Rodgers.jpg,
Robert,Dugger,../Photos/Robert_Dugger.jpg,White
Nick,Wittgren,../Photos/Nick_Wittgren.jpg,
Josh,Sborz,../Photos/Josh_Sborz.jpg,
Ethan,Small,../Photos/Ethan_Small.jpg,
Anthony,Gose,../Photos/Anthony_Gose.jpg,Other
Jorge,Polanco,../Photos/Jorge_Polanco.jpg,
Tommy,Kahnle,../Photos/Tommy_Kahnle.jpg,White
Lars,Nootbaar,../Photos/Lars_Nootbaar.jpg,
Ryan,Mountcastle,../Photos/Ryan_Mountcastle.jpg,
Trayce,Thompson,../Photos/Trayce_Thompson.jpg,
Justin,Bruihl,../Photos/Justin_Bruihl.jpg,
Eli,White,../Photos/Eli_White.jpg,
David,Robertson,../Photos/David_Robertson.jpg,
Josh,Staumont,../Photos/Josh_Staumont.jpg,
Dylan,Cease,../Photos/Dylan_Cease.jpg,White
Brent,Rooker,../Photos/Brent_Rooker.jpg,
Seby,Zavala,../Photos/Seby_Zavala.jpg,
Tyler,Beede,../Photos/Tyler_Beede.jpg,White
Mike,Baumann,../Photos/Mike_Baumann.jpg,White
Robinson,Chirinos,../Photos/Robinson_Chirinos.jpg,Other
Jimmy,Herget,../Photos/Jimmy_Herget.jpg,White
Kyle,Gibson,../Photos/Kyle_Gibson.jpg,White
Chris,Owings,../Photos/Chris_Owings.jpg,
Vladimir,Guerrero Jr.,../Photos/Vladimir_Guerrero Jr..jpg,
Alejandro,Kirk,../Photos/Alejandro_Kirk.jpg,
Hansel,Robles,../Photos/Hansel_Robles.jpg,
Jakob,Junis,../Photos/Jakob_Junis.jpg,White
Jordan,Holloway,../Photos/Jordan_Holloway.jpg,White
Jason,Delay,../Photos/Jason_Delay.jpg,White
Jake,Woodford,../Photos/Jake_Woodford.jpg,
Alejo,Lopez,../Photos/Alejo_Lopez.jpg,
Tayler,Saucedo,../Photos/Tayler_Saucedo.jpg,
Alex,Cobb,../Photos/Alex_Cobb.jpg,White
Paul,DeJong,../Photos/Paul_DeJong.jpg,White
Jeff,McNeil,../Photos/Jeff_McNeil.jpg,
John,Brebbia,../Photos/John_Brebbia.jpg,White
Alex,Wells,../Photos/Alex_Wells.jpg,
Brian,Moran,../Photos/Brian_Moran.jpg,
